# profile_scope=balance_run
# profile_run_start_uptime_ms=378934
# prof_imu_max_us=1116
# prof_ctl_max_us=81524
# prof_disp_max_us=9740
# prof_ws_max_us=12
# prof_tel_max_us=223
# prof_crsf_max_us=537
# prof_can_max_us=296
# prof_bal_max_us=1195
# prof_adrv_max_us=1846
# prof_loopgap_max_us=13487
# prof_ctlgap_max_us=5390
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=31
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=2
# sample_size_bytes=220
# sample_count=1203
# checksum=0x29CB8EA4
# checksum_valid=1
# build_date=Sep 14 2026
# build_time=23:18:29
# run_start_uptime_ms=378934
# run_end_uptime_ms=403110
# run_duration_ms=24176
# end_reason=drive disarmed
# test_note=early-wheel-recovery-v1
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.4380
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xA2EED9A2
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms
15350,20,5003,4,0,2,240,0,0,87.953,-0.084,87.947,-0.549,0.9814,87.887,-0.064,86.236,86.236,0.000,-0.202,-0.122,-0.122,-0.125,-0.118,1.6507,1.6507,0.0006,-0.1010,-0.1017,1.6973,-0.0470,0.9920,1.0000,14.344,22.332,-0.129,-0.085,-0.099,-0.027,1,1,3.939,3.536,3.938,3.536,0.100,0.019,-0.110,-0.182,0.0002,0.0000,-0.1017,0.0000,4300.0,0,0.402,-0.107,0.003,0.003,19,23.72,0.31,5
15370,20,5003,4,0,2,240,0,0,87.946,-0.184,88.096,-0.549,0.9848,87.896,-0.059,86.237,86.237,0.000,-0.202,-0.103,-0.103,-0.106,-0.100,1.6598,1.6598,0.0007,-0.0804,-0.0811,1.6969,-0.0375,0.9927,1.0000,14.343,22.331,-0.069,-0.014,-0.121,-0.052,1,1,3.938,3.536,3.938,3.536,-0.103,-0.020,-0.218,-0.034,0.0000,0.0000,-0.0811,0.0000,4320.0,0,0.401,-0.042,0.002,0.002,19,23.72,0.31,5
15390,20,5003,4,0,2,240,0,0,87.945,-0.168,87.836,-0.183,0.9828,87.894,-0.048,86.237,86.237,0.000,-0.202,-0.084,-0.084,-0.085,-0.082,1.6567,1.6567,0.0008,-0.0859,-0.0867,1.6965,-0.0401,0.9939,1.0000,14.341,22.330,-0.109,-0.083,-0.113,-0.056,1,1,3.938,3.536,3.938,3.536,-0.108,0.062,-0.163,-0.158,0.0001,0.0000,-0.0867,0.0000,4340.0,0,0.399,-0.096,0.001,0.001,19,23.72,0.31,5
15410,20,5003,4,0,2,240,0,0,87.942,-0.210,88.206,-0.488,0.9825,87.897,-0.049,86.237,86.237,0.000,-0.202,-0.080,-0.080,-0.082,-0.079,1.6598,1.6598,0.0009,-0.0783,-0.0792,1.6962,-0.0366,0.9939,1.0000,14.339,22.329,-0.100,-0.028,-0.104,-0.071,1,1,3.938,3.536,3.938,3.536,0.016,-0.044,-0.394,-0.194,0.0001,0.0000,-0.0792,0.0000,4360.0,0,0.398,-0.064,0.000,0.000,19,23.72,0.31,5
15430,20,5003,4,0,2,240,0,0,87.925,-0.393,88.045,-0.427,0.9804,87.899,-0.028,86.237,86.237,0.000,-0.202,-0.024,-0.024,-0.024,-0.024,1.6621,1.6621,0.0010,-0.0722,-0.0732,1.6958,-0.0338,0.9965,1.0000,14.338,22.328,-0.130,0.008,-0.109,-0.067,1,1,3.938,3.536,3.938,3.536,0.067,0.030,-0.144,-0.099,0.0001,0.0000,-0.0732,0.0000,4380.0,0,0.397,-0.061,0.000,0.000,19,23.72,0.31,5
15450,20,5003,4,0,2,240,0,0,87.920,-0.392,87.951,-0.305,0.9834,87.914,-0.021,86.237,86.237,0.000,-0.202,-0.010,-0.010,-0.010,-0.010,1.6772,1.6772,0.0010,-0.0389,-0.0400,1.6957,-0.0185,0.9974,1.0000,14.337,22.329,0.007,0.039,-0.116,-0.077,1,1,3.938,3.536,3.938,3.536,-0.004,-0.069,-0.166,-0.152,0.0001,0.0000,-0.0400,0.0000,4400.0,0,0.397,0.023,-0.001,-0.001,19,23.72,0.31,5
15470,20,5003,4,0,2,240,0,0,87.914,-0.411,88.037,-0.488,0.9838,87.915,0.000,86.237,86.237,0.000,-0.202,0.033,0.033,0.035,0.032,1.6786,1.6786,0.0010,-0.0355,-0.0365,1.6955,-0.0169,1.0000,1.0000,14.337,22.329,-0.079,0.021,-0.087,-0.051,1,1,3.938,3.536,3.938,3.536,0.103,-0.030,-0.007,-0.111,0.0000,0.0000,-0.0365,0.0000,4420.0,0,0.397,-0.029,-0.002,-0.002,19,23.72,0.42,5
15490,20,5003,4,0,2,240,0,0,87.905,-0.465,88.052,-0.488,0.9843,87.925,0.010,86.237,86.237,0.000,-0.202,0.057,0.057,0.059,0.056,1.6886,1.6886,0.0010,-0.0137,-0.0147,1.6954,-0.0068,0.9988,1.0000,14.337,22.329,0.022,0.031,-0.082,-0.031,1,1,3.938,3.536,3.938,3.536,-0.067,0.026,-0.110,-0.090,0.0000,0.0000,-0.0147,0.0000,4440.0,0,0.397,0.027,-0.002,-0.002,19,23.72,0.42,5
15510,20,5003,4,0,2,240,0,0,87.893,-0.489,87.733,-0.549,0.9813,87.937,0.032,86.237,86.237,0.000,-0.202,0.102,0.102,0.104,0.101,1.7004,1.7004,0.0010,0.0117,0.0107,1.6955,0.0049,0.9960,1.0000,14.337,22.330,0.092,0.025,-0.059,-0.021,1,1,3.938,3.536,3.938,3.536,0.027,0.004,-0.150,-0.184,0.0000,0.0000,0.0107,0.0000,4460.0,0,0.397,0.059,-0.002,-0.002,19,23.72,0.42,4
15531,21,5003,4,0,2,240,0,0,87.892,-0.417,88.079,-0.122,0.9834,87.945,0.045,86.237,86.237,0.000,-0.202,0.123,0.123,0.125,0.120,1.7081,1.7081,0.0009,0.0281,0.0272,1.6956,0.0126,0.9944,1.0000,14.338,22.331,0.080,0.037,-0.056,-0.001,2,2,3.938,3.536,3.938,3.536,-0.023,0.067,-0.025,-0.114,0.0001,0.0000,0.0272,0.0000,4480.0,0,0.398,0.059,-0.002,-0.002,19,23.72,0.42,5
15550,19,5003,4,0,2,240,0,0,87.889,-0.323,87.820,0.000,0.9820,87.940,0.056,86.237,86.237,0.000,-0.202,0.139,0.139,0.141,0.136,1.7031,1.7031,0.0008,0.0170,0.0162,1.6957,0.0075,0.9930,1.0000,14.340,22.332,-0.019,0.011,-0.016,0.024,1,1,3.938,3.536,3.938,3.536,0.071,0.089,-0.093,-0.072,0.0001,0.0000,0.0162,0.0000,4500.0,0,0.400,-0.004,-0.002,-0.002,19,23.72,0.42,5
15570,20,5003,4,0,2,240,0,0,87.882,-0.359,87.762,-0.366,0.9816,87.960,0.058,86.237,86.237,0.000,-0.202,0.145,0.145,0.147,0.143,1.7226,1.7226,0.0006,0.0588,0.0582,1.6959,0.0269,0.9927,1.0000,14.343,22.334,0.187,0.086,-0.030,0.053,1,1,3.938,3.536,3.938,3.536,0.056,-0.025,-0.190,-0.087,0.0001,0.0000,0.0582,0.0000,4520.0,0,0.402,0.137,-0.001,-0.001,19,23.72,0.42,5
15590,20,5003,4,0,2,240,0,0,87.871,-0.403,87.861,-0.427,0.9813,87.976,0.089,86.237,86.237,0.000,-0.202,0.210,0.210,0.211,0.209,1.7390,1.7390,0.0005,0.0938,0.0933,1.6964,0.0431,0.9889,1.0000,14.345,22.335,0.220,0.097,-0.020,0.079,1,1,3.938,3.536,3.938,3.536,0.083,0.025,-0.173,-0.194,0.0001,0.0000,0.0933,0.0000,4540.0,0,0.404,0.159,0.001,0.001,19,23.72,0.42,5
15610,20,5003,4,0,2,240,0,0,87.873,-0.260,87.676,0.244,0.9814,87.979,0.103,86.237,86.237,0.000,-0.202,0.227,0.227,0.226,0.228,1.7419,1.7419,0.0003,0.0991,0.0988,1.6968,0.0457,0.9871,1.0000,14.348,22.337,0.111,0.108,0.002,0.114,1,1,3.938,3.536,3.938,3.536,-0.171,-0.005,-0.173,-0.209,0.0000,0.0000,0.0988,0.0000,4560.0,0,0.406,0.109,0.002,0.002,19,23.76,0.42,5
15631,21,5003,4,0,2,240,0,0,87.876,-0.127,87.720,0.122,0.9821,87.980,0.103,86.237,86.237,0.000,-0.202,0.217,0.217,0.215,0.219,1.7439,1.7439,0.0001,0.1024,0.1023,1.6973,0.0473,0.9871,1.0000,14.351,22.340,0.069,0.147,0.035,0.126,2,2,3.938,3.536,3.938,3.536,0.033,0.078,-0.253,-0.195,0.0000,0.0000,0.1023,0.0000,4580.0,0,0.409,0.108,0.001,0.001,19,23.76,0.39,5
15650,19,5003,4,0,2,240,0,0,87.880,0.029,87.499,0.366,0.9850,87.982,0.100,86.237,86.237,0.000,-0.202,0.199,0.199,0.197,0.200,1.7460,1.7460,-0.0001,0.1055,0.1056,1.6978,0.0488,0.9874,1.0000,14.353,22.343,0.072,0.150,0.061,0.131,1,1,3.938,3.536,3.938,3.536,0.004,-0.109,-0.054,-0.088,0.0000,0.0000,0.1056,0.0000,4600.0,0,0.412,0.111,0.000,0.000,19,23.76,0.39,5
15670,20,5001,4,0,2,240,0,0,87.901,0.381,87.764,1.343,0.9826,87.997,0.081,86.237,86.237,0.000,-0.202,0.131,0.131,0.131,0.131,1.7601,1.7601,-0.0004,0.1345,0.1349,1.6984,0.0623,0.9899,1.0000,14.356,22.347,0.137,0.240,0.080,0.130,1,1,3.938,3.536,3.938,3.536,0.045,-0.044,-0.194,-0.117,0.0000,0.0000,0.1349,0.0000,4620.0,0,0.415,0.188,-0.001,-0.001,19,23.76,0.39,5
15690,20,5001,4,0,2,240,0,0,87.913,0.491,87.355,0.488,0.9840,87.996,0.084,86.237,86.237,0.000,-0.202,0.129,0.129,0.130,0.127,1.7594,1.7594,-0.0006,0.1315,0.1321,1.6990,0.0610,0.9895,1.0000,14.358,22.351,0.121,0.130,0.086,0.131,1,1,3.938,3.536,3.938,3.536,0.054,0.041,-0.089,-0.052,0.0000,0.0000,0.1321,0.0000,4640.0,0,0.418,0.126,-0.002,-0.002,19,23.76,0.39,5
15710,20,5003,4,0,2,240,0,0,87.927,0.633,87.748,1.160,0.9818,87.993,0.069,86.237,86.237,0.000,-0.202,0.086,0.086,0.088,0.085,1.7567,1.7567,-0.0008,0.1239,0.1247,1.6996,0.0576,0.9914,1.0000,14.360,22.353,0.088,0.132,0.088,0.128,1,1,3.938,3.536,3.938,3.536,0.051,0.069,-0.017,-0.078,0.0000,0.0000,0.1247,0.0000,4660.0,0,0.420,0.110,-0.003,-0.003,19,23.76,0.39,5
15731,21,5001,4,0,2,240,0,0,87.944,0.764,87.509,1.038,0.9830,87.985,0.049,86.237,86.237,0.000,-0.202,0.036,0.036,0.039,0.033,1.7487,1.7487,-0.0009,0.1051,0.1061,1.7000,0.0490,0.9939,1.0000,14.362,22.355,0.111,0.030,0.066,0.113,1,1,3.938,3.536,3.938,3.536,0.149,0.031,-0.143,-0.177,0.0000,0.0000,0.1061,0.0000,4680.0,0,0.423,0.070,-0.002,-0.002,19,23.76,0.39,5
15750,19,5003,4,0,2,240,0,0,87.948,0.660,87.706,0.427,0.9822,87.982,0.038,86.237,86.237,0.000,-0.202,0.022,0.022,0.025,0.020,1.7454,1.7454,-0.0010,0.0966,0.0977,1.7005,0.0451,0.9953,1.0000,14.364,22.356,0.179,-0.018,0.040,0.116,1,1,3.938,3.536,3.938,3.536,-0.021,0.012,-0.097,-0.137,0.0000,0.0000,0.0977,0.0000,4700.0,0,0.424,0.081,-0.001,-0.001,19,23.76,0.39,5
15770,20,5001,4,0,2,240,0,0,87.952,0.605,87.734,0.549,0.9818,87.976,0.030,86.237,86.237,0.000,-0.202,0.011,0.011,0.011,0.010,1.7396,1.7396,-0.0011,0.0831,0.0842,1.7009,0.0389,0.9963,1.0000,14.365,22.356,0.083,0.033,0.034,0.110,1,1,3.938,3.536,3.938,3.536,0.030,0.004,-0.196,0.016,0.0000,0.0000,0.0842,0.0000,4720.0,0,0.424,0.058,-0.000,-0.000,19,23.72,0.39,5
15790,20,5003,4,0,2,240,0,0,87.962,0.622,87.622,0.610,0.9827,87.959,0.014,86.237,86.237,0.000,-0.202,-0.021,-0.021,-0.021,-0.021,1.7221,1.7221,-0.0011,0.0444,0.0455,1.7011,0.0210,0.9982,1.0000,14.366,22.356,0.008,-0.063,0.029,0.105,1,1,3.938,3.536,3.938,3.536,-0.004,0.086,-0.178,-0.097,0.0001,0.0000,0.0455,0.0000,4740.0,0,0.425,-0.027,0.000,0.000,19,23.72,0.34,5
15810,20,5003,4,0,2,240,0,0,87.969,0.638,87.761,0.427,0.9814,87.946,-0.009,86.236,86.236,0.000,-0.202,-0.070,-0.070,-0.070,-0.069,1.7101,1.7101,-0.0011,0.0182,0.0193,1.7012,0.0089,0.9988,1.0000,14.366,22.356,-0.013,-0.048,0.033,0.093,1,1,3.939,3.536,3.938,3.536,0.111,0.050,-0.067,-0.154,0.0002,0.0000,0.0193,0.0000,4760.0,0,0.425,-0.031,0.000,0.000,19,23.72,0.34,5
15830,20,5001,4,0,2,240,0,0,87.983,0.700,87.723,0.854,0.9834,87.949,-0.036,86.237,86.237,0.000,-0.202,-0.128,-0.128,-0.128,-0.128,1.7129,1.7129,-0.0010,0.0241,0.0251,1.7013,0.0116,0.9955,1.0000,14.365,22.356,0.076,-0.005,-0.002,0.077,1,1,3.938,3.536,3.938,3.536,-0.045,-0.010,-0.127,-0.144,0.0000,0.0000,0.0251,0.0000,4780.0,0,0.424,0.035,0.000,0.000,19,23.72,0.34,5
15850,20,5003,4,0,2,240,0,0,87.982,0.547,87.829,-0.061,0.9796,87.927,-0.033,86.237,86.237,0.000,-0.202,-0.109,-0.109,-0.109,-0.109,1.6906,1.6906,-0.0009,-0.0239,-0.0229,1.7012,-0.0106,0.9959,1.0000,14.364,22.354,-0.134,-0.092,0.006,0.045,1,1,3.938,3.536,3.938,3.536,-0.182,-0.064,-0.289,-0.127,0.0000,0.0000,-0.0229,0.0000,4800.0,0,0.422,-0.113,0.000,0.000,19,23.72,0.34,5
15870,20,5001,4,0,2,240,0,0,87.981,0.395,87.936,0.122,0.9830,87.918,-0.054,86.238,86.238,0.000,-0.202,-0.139,-0.139,-0.139,-0.139,1.6799,1.6799,-0.0007,-0.0467,-0.0460,1.7010,-0.0213,0.9933,1.0000,14.361,22.352,-0.106,-0.072,0.008,0.039,1,1,3.938,3.536,3.938,3.536,-0.231,0.046,-0.124,-0.163,0.0000,0.0000,-0.0460,0.0000,4820.0,0,0.420,-0.089,-0.001,-0.001,19,23.72,0.34,5
15890,20,5003,4,0,2,240,0,0,87.969,0.181,87.819,-0.305,0.9816,87.897,-0.051,86.236,86.236,0.000,-0.202,-0.117,-0.117,-0.116,-0.118,1.6610,1.6610,-0.0005,-0.0867,-0.0863,1.7006,-0.0399,0.9936,1.0000,14.357,22.348,-0.114,-0.208,0.006,0.069,1,1,3.939,3.536,3.938,3.536,-0.008,-0.037,-0.033,-0.169,0.0001,0.0000,-0.0863,0.0000,4840.0,0,0.416,-0.161,-0.001,-0.001,19,23.72,0.34,5
15910,20,5001,4,0,2,240,0,0,87.967,0.099,88.053,0.061,0.9846,87.886,-0.070,86.236,86.236,0.000,-0.202,-0.148,-0.148,-0.147,-0.149,1.6503,1.6503,-0.0002,-0.1090,-0.1087,1.7001,-0.0502,0.9913,1.0000,14.355,22.344,-0.143,-0.158,0.007,0.076,1,1,3.939,3.536,3.938,3.536,0.105,-0.033,-0.010,-0.063,0.0001,0.0000,-0.1087,0.0000,4860.0,0,0.413,-0.150,0.001,0.001,19,23.72,0.34,5
15930,20,5003,4,0,2,240,0,0,87.966,0.059,88.038,-0.183,0.9841,87.879,-0.079,86.237,86.237,0.000,-0.202,-0.164,-0.164,-0.164,-0.163,1.6429,1.6429,-0.0000,-0.1237,-0.1237,1.6995,-0.0571,0.9901,1.0000,14.353,22.341,-0.101,-0.201,-0.022,0.071,1,1,3.938,3.536,3.938,3.536,0.088,-0.013,-0.095,-0.098,0.0000,0.0000,-0.1237,0.0000,4880.0,0,0.411,-0.151,0.003,0.003,19,23.72,0.34,5
15950,20,5007,4,0,2,240,0,0,87.970,0.115,88.020,0.732,0.9824,87.881,-0.090,86.237,86.237,0.000,-0.202,-0.190,-0.190,-0.193,-0.187,1.6449,1.6449,0.0002,-0.1183,-0.1185,1.6990,-0.0547,0.9887,1.0000,14.351,22.338,-0.105,-0.112,-0.048,0.057,1,1,3.938,3.536,3.938,3.536,-0.081,-0.002,-0.109,-0.090,0.0000,0.0000,-0.1185,0.0000,4900.0,0,0.408,-0.108,0.003,0.003,19,23.72,0.41,5
15970,20,5003,4,0,2,240,0,0,87.986,0.290,87.977,0.732,0.9824,87.884,-0.104,86.237,86.237,0.000,-0.202,-0.231,-0.231,-0.235,-0.228,1.6478,1.6478,0.0003,-0.1108,-0.1111,1.6985,-0.0513,0.9870,1.0000,14.349,22.336,-0.181,-0.013,-0.072,0.032,1,1,3.938,3.536,3.938,3.536,-0.099,0.042,-0.183,-0.198,0.0000,0.0000,-0.1111,0.0000,4920.0,0,0.407,-0.097,0.003,0.003,19,23.72,0.41,5
15990,20,5008,4,0,2,240,0,0,87.984,0.195,88.142,-0.183,0.9789,87.875,-0.100,86.238,86.238,0.000,-0.202,-0.216,-0.216,-0.219,-0.212,1.6371,1.6371,0.0005,-0.1327,-0.1331,1.6979,-0.0615,0.9875,1.0000,14.346,22.334,-0.140,-0.207,-0.089,-0.007,1,1,3.938,3.536,3.938,3.536,-0.051,0.043,-0.067,-0.186,0.0000,0.0000,-0.1331,0.0000,4940.0,0,0.404,-0.173,0.003,0.003,19,23.72,0.41,5
16010,20,5003,4,0,2,240,0,0,87.973,-0.050,88.093,-0.671,0.9831,87.874,-0.098,86.237,86.237,0.000,-0.202,-0.191,-0.191,-0.194,-0.188,1.6367,1.6367,0.0007,-0.1319,-0.1326,1.6973,-0.0613,0.9878,1.0000,14.343,22.332,-0.204,-0.057,-0.113,-0.035,1,1,3.938,3.536,3.938,3.536,0.073,-0.048,-0.202,-0.114,0.0001,0.0000,-0.1326,0.0000,4960.0,0,0.401,-0.130,0.001,0.001,19,23.72,0.41,5
16030,20,5003,4,0,2,240,0,0,87.965,-0.177,88.296,-0.488,0.9851,87.874,-0.091,86.237,86.237,0.000,-0.202,-0.168,-0.168,-0.170,-0.167,1.6371,1.6371,0.0009,-0.1295,-0.1305,1.6967,-0.0603,0.9886,1.0000,14.339,22.329,-0.176,-0.074,-0.085,-0.068,1,1,3.938,3.536,3.938,3.536,0.012,-0.092,-0.080,-0.066,0.0001,0.0000,-0.1305,0.0000,4980.0,0,0.398,-0.125,-0.000,-0.000,19,23.72,0.41,5
16050,20,5003,4,0,2,240,0,0,87.958,-0.243,87.908,-0.549,0.9834,87.867,-0.084,86.237,86.237,0.000,-0.202,-0.148,-0.148,-0.148,-0.149,1.6303,1.6303,0.0011,-0.1427,-0.1438,1.6960,-0.0664,0.9895,1.0000,14.335,22.328,-0.283,-0.051,-0.097,-0.093,1,1,3.938,3.536,3.938,3.536,-0.059,0.001,-0.184,-0.148,0.0000,0.0000,-0.1438,0.0000,5000.0,0,0.395,-0.167,-0.003,-0.003,19,23.72,0.41,5
16070,20,5001,4,0,2,240,0,0,87.937,-0.540,88.235,-1.404,0.9833,87.865,-0.070,86.237,86.237,0.000,-0.202,-0.096,-0.096,-0.094,-0.099,1.6279,1.6279,0.0014,-0.1459,-0.1472,1.6953,-0.0680,0.9913,1.0000,14.331,22.326,-0.176,-0.127,-0.079,-0.090,1,1,3.938,3.536,3.938,3.536,0.070,0.001,-0.175,-0.069,0.0001,0.0000,-0.1472,0.0000,5020.0,0,0.392,-0.152,-0.005,-0.005,19,23.72,0.41,5
16090,20,5004,4,0,2,240,0,0,87.926,-0.543,88.040,-0.183,0.9853,87.880,-0.061,86.237,86.237,0.000,-0.202,-0.079,-0.079,-0.074,-0.083,1.6433,1.6433,0.0015,-0.1108,-0.1123,1.6948,-0.0519,0.9924,1.0000,14.329,22.325,-0.076,-0.016,-0.067,-0.101,1,1,3.938,3.536,3.938,3.536,-0.096,0.047,-0.366,-0.098,0.0001,0.0000,-0.1123,0.0000,5040.0,0,0.391,-0.046,-0.006,-0.006,19,23.76,0.41,5
16110,20,5003,4,0,2,240,0,0,87.931,-0.403,88.008,-0.305,0.9837,87.891,-0.051,86.237,86.237,0.000,-0.202,-0.070,-0.070,-0.063,-0.076,1.6549,1.6549,0.0015,-0.0846,-0.0861,1.6944,-0.0398,0.9936,1.0000,14.328,22.325,-0.016,-0.056,-0.091,-0.098,1,1,3.938,3.536,3.938,3.536,0.159,0.001,-0.116,-0.078,0.0000,0.0000,-0.0861,0.0000,5060.0,0,0.390,-0.036,-0.006,-0.006,19,23.76,0.38,4
16130,20,5003,4,0,2,240,0,0,87.920,-0.479,88.165,-0.671,0.9838,87.903,-0.029,86.237,86.237,0.000,-0.202,-0.020,-0.020,-0.014,-0.026,1.6664,1.6664,0.0016,-0.0587,-0.0603,1.6941,-0.0279,0.9964,1.0000,14.328,22.324,-0.028,0.007,-0.071,-0.093,1,1,3.938,3.536,3.938,3.536,0.221,0.059,-0.194,-0.015,0.0000,0.0000,-0.0603,0.0000,5080.0,0,0.389,-0.011,-0.006,-0.006,19,23.76,0.38,5
16151,21,5003,4,0,2,240,0,0,87.915,-0.483,88.134,-0.549,0.9826,87.912,-0.012,86.237,86.237,0.000,-0.202,0.014,0.014,0.020,0.009,1.6760,1.6760,0.0016,-0.0374,-0.0390,1.6940,-0.0180,0.9985,1.0000,14.327,22.323,0.022,-0.018,-0.079,-0.094,1,1,3.938,3.536,3.938,3.536,0.170,-0.008,-0.292,-0.146,0.0000,0.0000,-0.0390,0.0000,5100.0,0,0.389,0.002,-0.006,-0.006,19,23.76,0.38,5
16170,19,5004,4,0,2,240,0,0,87.906,-0.507,88.161,-0.793,0.9814,87.914,0.007,86.237,86.237,0.000,-0.202,0.054,0.054,0.059,0.048,1.6768,1.6768,0.0016,-0.0352,-0.0369,1.6938,-0.0170,0.9992,1.0000,14.327,22.323,-0.045,-0.018,-0.059,-0.091,1,1,3.938,3.536,3.938,3.536,-0.135,-0.020,-0.089,-0.103,0.0001,0.0000,-0.0369,0.0000,5120.0,0,0.389,-0.031,-0.006,-0.006,19,23.76,0.38,5
16190,20,5003,4,0,2,240,0,0,87.898,-0.494,87.995,-0.488,0.9839,87.920,0.016,86.236,86.236,0.000,-0.202,0.071,0.071,0.077,0.065,1.6833,1.6833,0.0016,-0.0210,-0.0226,1.6937,-0.0104,0.9980,1.0000,14.328,22.324,0.022,-0.011,-0.053,-0.077,1,1,3.939,3.536,3.938,3.536,0.061,0.057,-0.182,-0.097,0.0002,0.0000,-0.0226,0.0000,5140.0,0,0.390,0.005,-0.006,-0.006,19,23.76,0.38,5
16210,20,5003,4,0,2,240,0,0,87.885,-0.590,88.094,-0.977,0.9836,87.941,0.035,86.237,86.237,0.000,-0.202,0.117,0.117,0.123,0.111,1.7049,1.7049,0.0015,0.0256,0.0241,1.6938,0.0111,0.9956,1.0000,14.328,22.325,0.137,0.088,-0.027,-0.050,1,1,3.938,3.536,3.938,3.536,0.006,-0.088,-0.096,-0.109,0.0000,0.0000,0.0241,0.0000,5160.0,0,0.390,0.112,-0.006,-0.006,19,23.76,0.38,5
16230,20,5003,4,0,2,240,0,0,87.876,-0.560,88.155,-0.427,0.9784,87.965,0.065,86.237,86.237,0.000,-0.202,0.175,0.175,0.181,0.170,1.7278,1.7278,0.0014,0.0748,0.0735,1.6941,0.0339,0.9918,1.0000,14.330,22.327,0.166,0.167,0.004,-0.022,1,1,3.938,3.536,3.938,3.536,-0.073,-0.025,-0.086,-0.163,0.0001,0.0000,0.0735,0.0000,5180.0,0,0.392,0.166,-0.007,-0.007,19,23.76,0.38,5
16250,20,5003,4,0,2,240,0,0,87.879,-0.380,88.004,0.183,0.9814,87.980,0.086,86.237,86.237,0.000,-0.202,0.202,0.202,0.209,0.195,1.7435,1.7435,0.0012,0.1082,0.1070,1.6946,0.0494,0.9893,1.0000,14.333,22.330,0.208,0.132,0.012,0.004,1,1,3.938,3.536,3.938,3.536,-0.037,-0.008,-0.134,-0.101,0.0000,0.0000,0.1070,0.0000,5200.0,0,0.395,0.170,-0.007,-0.007,19,23.72,0.38,4
16270,20,5007,4,0,2,240,0,0,87.887,-0.175,87.983,0.488,0.9854,87.996,0.093,86.237,86.237,0.000,-0.202,0.200,0.200,0.207,0.193,1.7589,1.7589,0.0009,0.1403,0.1394,1.6953,0.0644,0.9884,1.0000,14.337,22.332,0.294,0.106,0.019,0.035,1,1,3.938,3.536,3.938,3.536,-0.135,0.018,-0.154,-0.079,0.0001,0.0000,0.1394,0.0000,5220.0,0,0.398,0.200,-0.005,-0.005,19,23.72,0.34,5
16290,20,5000,4,0,2,240,0,0,87.898,0.056,87.907,0.610,0.9827,87.993,0.098,86.237,86.237,0.000,-0.202,0.191,0.191,0.196,0.186,1.7569,1.7569,0.0006,0.1344,0.1338,1.6959,0.0618,0.9878,1.0000,14.343,22.334,0.213,0.034,0.007,0.064,1,1,3.938,3.536,3.938,3.536,-0.082,0.020,-0.115,-0.034,0.0000,0.0000,0.1338,0.0000,5240.0,0,0.402,0.124,-0.001,-0.001,19,23.72,0.34,5
