# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0400
# arm_bal_ki=0.0150
# arm_bal_kd=0.0100
# arm_bal_max_frac=0.2500
# arm_bal_speed=2.00
# arm_bal_deadband=0.20
# arm_bal_integral_max=0.30
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
3900,1,66.14,8.88,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,-0.02,6.02,5.11,0.00,0.00,0.00,0
3921,1,66.35,8.74,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,-0.02,6.02,5.11,0.00,0.00,0.00,0
3939,1,66.48,8.69,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,-0.02,6.03,5.12,0.00,0.00,0.00,0
3961,1,66.70,8.54,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,-0.02,6.03,5.12,0.00,0.00,0.00,0
3981,1,66.86,8.41,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,-0.05,6.04,5.12,0.00,0.00,0.00,0
4001,1,67.03,8.25,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.04,5.13,0.00,0.00,0.00,0
4020,1,67.15,8.10,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.04,5.13,0.00,0.00,0.00,0
4041,1,67.34,7.84,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.05,5.13,0.00,0.00,0.00,0
4059,1,67.45,7.64,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.05,5.13,0.00,0.00,0.00,0
4081,1,67.63,7.49,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.06,5.14,0.00,0.00,0.00,0
4100,1,67.74,7.53,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.06,5.14,0.00,0.00,0.00,0
4120,1,67.93,7.64,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.05,6.07,5.14,0.00,0.00,0.00,0
4140,1,68.05,7.69,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.01,6.07,5.15,0.00,0.00,0.00,0
4161,1,68.25,7.78,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.08,5.15,0.00,0.00,0.00,0
4180,1,68.38,7.85,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.08,5.15,0.00,0.00,0.00,0
4200,1,68.54,7.85,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.08,5.15,0.00,0.00,0.00,0
4221,1,68.74,7.72,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.09,5.16,0.00,0.00,0.00,0
4241,1,68.89,7.54,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.09,5.16,0.00,0.00,0.00,0
4260,1,69.00,7.39,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.10,5.16,0.00,0.00,0.00,0
4281,1,69.17,7.11,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,-0.01,6.10,5.16,0.00,0.00,0.00,0
4300,1,69.27,7.11,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.01,0.04,6.11,5.17,0.00,0.00,0.00,0
4320,1,69.41,7.06,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.11,5.17,0.00,0.00,0.00,0
4341,1,69.59,6.98,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.11,5.17,0.00,0.00,0.00,0
4361,1,69.73,6.91,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.12,5.17,0.00,0.00,0.00,0
4381,1,69.87,7.01,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.12,5.18,0.00,0.00,0.00,0
4400,1,70.02,7.04,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.13,5.18,0.00,0.00,0.00,0
4420,1,70.13,7.02,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.13,5.18,0.00,0.00,0.00,0
4440,1,70.27,6.91,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.04,6.13,5.18,0.00,0.00,0.00,0
4461,1,70.44,6.80,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.03,6.14,5.19,0.00,0.00,0.00,0
4481,1,70.57,6.64,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.14,5.19,0.00,0.00,0.00,0
4500,1,70.67,6.58,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.14,5.19,0.00,0.00,0.00,0
4521,1,70.84,6.62,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.15,5.19,0.00,0.00,0.00,0
4540,1,70.94,6.67,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.15,5.20,0.00,0.00,0.00,0
4561,1,71.12,6.74,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.15,5.20,0.00,0.00,0.00,0
4580,1,71.23,6.82,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.16,5.20,0.00,0.00,0.00,0
4601,1,71.41,6.91,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.03,6.16,5.20,0.00,0.00,0.00,0
4620,1,71.52,6.87,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.04,0.01,6.17,5.20,0.00,0.00,0.00,0
4641,1,71.68,6.66,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.17,5.21,0.00,0.00,0.00,0
4660,1,71.79,6.62,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.17,5.21,0.00,0.00,0.00,0
4681,1,71.95,6.46,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.17,5.21,0.00,0.00,0.00,0
4699,1,72.04,6.30,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.18,5.21,0.00,0.00,0.00,0
4721,1,72.18,6.13,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.18,5.21,0.00,0.00,0.00,0
4740,1,72.27,6.09,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.18,5.22,0.00,0.00,0.00,0
4761,1,72.43,6.14,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.19,5.22,0.00,0.00,0.00,0
4781,1,72.55,6.10,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.01,6.19,5.22,0.00,0.00,0.00,0
4800,1,72.67,6.12,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.19,5.22,0.00,0.00,0.00,0
4820,1,72.76,6.06,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.20,5.22,0.00,0.00,0.00,0
4839,1,72.89,6.04,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.20,5.23,0.00,0.00,0.00,0
4861,1,73.04,6.00,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.21,5.23,0.00,0.00,0.00,0
4881,1,73.16,5.97,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.21,5.23,0.00,0.00,0.00,0
4900,1,73.25,5.94,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.21,5.23,0.00,0.00,0.00,0
4921,1,73.40,5.87,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.21,5.23,0.00,0.00,0.00,0
4939,1,73.49,5.74,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,-0.01,6.22,5.24,0.00,0.00,0.00,0
4960,1,73.59,5.54,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.22,5.24,0.00,0.00,0.00,0
4981,1,73.72,5.32,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.22,5.24,0.00,0.00,0.00,0
5001,1,73.82,5.18,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.23,5.24,0.00,0.00,0.00,0
5020,1,73.90,5.24,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.23,5.24,0.00,0.00,0.00,0
5041,1,74.04,5.38,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.23,5.24,0.00,0.00,0.00,0
5060,1,74.13,5.52,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.23,5.25,0.00,0.00,0.00,0
5081,1,74.28,5.68,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.01,6.24,5.25,0.00,0.00,0.00,0
5100,1,74.37,5.75,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.03,6.24,5.25,0.00,0.00,0.00,0
5121,1,74.53,5.87,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.24,5.25,0.00,0.00,0.00,0
5140,1,74.61,5.63,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.25,5.25,0.00,0.00,0.00,0
5161,1,74.74,5.46,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.25,5.26,0.00,0.00,0.00,0
5181,1,74.84,5.20,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.25,5.26,0.00,0.00,0.00,0
5201,1,74.94,5.08,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.25,5.26,0.00,0.00,0.00,0
5219,1,75.01,4.95,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.26,5.26,0.00,0.00,0.00,0
5241,1,75.13,4.87,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.03,6.26,5.26,0.00,0.00,0.00,0
5260,1,75.20,4.71,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.00,6.26,5.26,0.00,0.00,0.00,0
5281,1,75.32,4.67,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.26,5.26,0.00,0.00,0.00,0
5300,1,75.38,4.50,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.26,5.27,0.00,0.00,0.00,0
5321,1,75.48,4.38,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.27,5.27,0.00,0.00,0.00,0
5339,1,75.55,4.47,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.27,5.27,0.00,0.00,0.00,0
5361,1,75.68,4.58,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.27,5.27,0.00,0.00,0.00,0
5381,1,75.77,4.66,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.27,5.27,0.00,0.00,0.00,0
5401,1,75.87,4.63,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,-0.00,6.28,5.27,0.00,0.00,0.00,0
5420,1,75.94,4.59,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.03,0.00,6.28,5.28,0.00,0.00,0.00,0
5441,1,76.06,4.51,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.28,5.28,0.00,0.00,0.00,0
5460,1,76.13,4.59,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.28,5.28,0.00,0.00,0.00,0
5481,1,76.25,4.62,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0
5500,1,76.33,4.69,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0
5521,1,76.44,4.68,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0
5539,1,76.52,4.69,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0
5561,1,76.63,4.62,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.00,6.30,5.29,0.00,0.00,0.00,0
5580,1,76.70,4.65,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.02,6.30,5.29,0.00,0.00,0.00,0
5601,1,76.82,4.58,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.30,5.29,0.00,0.00,0.00,0
5620,1,76.89,4.56,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.30,5.29,0.00,0.00,0.00,0
5641,1,77.00,4.39,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.30,5.29,0.00,0.00,0.00,0
5660,1,77.07,4.32,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.31,5.29,0.00,0.00,0.00,0
5681,1,77.18,4.28,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.31,5.29,0.00,0.00,0.00,0
5700,1,77.23,4.20,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.31,5.30,0.00,0.00,0.00,0
5720,1,77.32,4.18,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,-0.02,6.31,5.30,0.00,0.00,0.00,0
5741,1,77.42,4.14,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.05,0.03,6.31,5.30,0.00,0.00,0.00,0
5760,1,77.49,4.10,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.31,5.30,0.00,0.00,0.00,0
5781,1,77.59,3.91,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.32,5.30,0.00,0.00,0.00,0
5801,1,77.66,3.73,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.32,5.30,0.00,0.00,0.00,0
5820,1,77.71,3.71,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.32,5.30,0.00,0.00,0.00,0
5841,1,77.80,3.64,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.32,5.30,0.00,0.00,0.00,0
5859,1,77.86,3.63,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.32,5.30,0.00,0.00,0.00,0
5881,1,77.95,3.65,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,0.03,6.33,5.31,0.00,0.00,0.00,0
5901,1,78.03,3.78,0.00,0.00,0.00,0.0000,-3.08,3.54,0.01,-0.00,6.33,5.31,0.00,0.00,0.00,0
5920,1,78.11,3.76,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.33,5.31,0.00,0.00,0.00,0
5940,1,78.17,3.82,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.33,5.31,0.00,0.00,0.00,0
5961,1,78.26,3.77,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.34,5.31,0.00,0.00,0.00,0
5979,1,78.32,3.86,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.34,5.31,0.00,0.00,0.00,0
6001,1,78.43,3.90,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.34,5.31,0.00,0.00,0.00,0
6020,1,78.48,3.88,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.34,5.31,0.00,0.00,0.00,0
6041,1,78.58,3.73,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.00,6.34,5.32,0.00,0.00,0.00,0
6060,1,78.64,3.73,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.03,6.34,5.32,0.00,0.00,0.00,0
6081,1,78.73,3.61,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.35,5.32,0.00,0.00,0.00,0
6100,1,78.78,3.57,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.35,5.32,0.00,0.00,0.00,0
6120,1,78.85,3.53,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.35,5.32,0.00,0.00,0.00,0
6141,1,78.95,3.57,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.35,5.32,0.00,0.00,0.00,0
6161,1,79.02,3.55,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.35,5.32,0.00,0.00,0.00,0
6180,1,79.08,3.68,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.35,5.32,0.00,0.00,0.00,0
6201,1,79.17,3.68,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.03,6.36,5.32,0.00,0.00,0.00,0
6220,1,79.23,3.67,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.36,5.32,0.00,0.00,0.00,0
6240,1,79.30,3.56,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.36,5.33,0.00,0.00,0.00,0
6260,1,79.37,3.57,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.36,5.33,0.00,0.00,0.00,0
6281,1,79.46,3.49,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.36,5.33,0.00,0.00,0.00,0
6301,1,79.52,3.35,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.36,5.33,0.00,0.00,0.00,0
6321,1,79.59,3.30,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.37,5.33,0.00,0.00,0.00,0
6340,1,79.63,3.19,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.37,5.33,0.00,0.00,0.00,0
6360,1,79.69,3.12,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.01,6.37,5.33,0.00,0.00,0.00,0
6381,1,79.77,3.20,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.02,0.00,6.37,5.33,0.00,0.00,0.00,0
6401,1,79.84,3.29,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.37,5.33,0.00,0.00,0.00,0
6420,1,79.89,3.24,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.38,5.33,0.00,0.00,0.00,0
6441,1,79.97,3.20,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.38,5.34,0.00,0.00,0.00,0
6460,1,80.01,3.17,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.38,5.34,0.00,0.00,0.00,0
6481,1,80.09,3.12,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.38,5.34,0.00,0.00,0.00,0
6500,1,80.14,3.11,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.38,5.34,0.00,0.00,0.00,0
6521,1,80.22,3.08,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,0.00,6.38,5.34,0.00,0.00,0.00,0
6540,1,80.27,3.02,0.00,0.00,0.00,0.0000,-3.08,3.54,0.05,-0.04,6.39,5.34,0.00,0.00,0.00,0
6561,1,80.34,2.96,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.34,0.00,0.00,0.00,0
6580,1,80.38,2.86,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.34,0.00,0.00,0.00,0
6601,1,80.45,2.76,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.34,0.00,0.00,0.00,0
6619,1,80.49,2.74,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.34,0.00,0.00,0.00,0
6641,1,80.56,2.70,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.34,0.00,0.00,0.00,0
6660,1,80.59,2.65,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.35,0.00,0.00,0.00,0
6681,1,80.66,2.63,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.04,6.39,5.35,0.00,0.00,0.00,0
6701,1,80.72,2.66,0.00,0.00,0.00,0.0000,-3.08,3.54,0.04,-0.00,6.39,5.35,0.00,0.00,0.00,0
6720,1,80.78,2.80,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6740,1,80.82,2.77,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6760,1,80.88,2.73,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6781,1,80.95,2.74,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6801,1,81.00,2.77,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6820,1,81.04,2.72,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6841,1,81.11,2.67,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.00,6.40,5.35,0.00,0.00,0.00,0
6860,1,81.15,2.61,0.00,0.00,0.00,0.0000,-3.08,3.54,0.06,-0.03,6.41,5.35,0.00,0.00,0.00,0
6880,1,81.20,2.54,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.35,0.00,0.00,0.00,0
6901,1,81.26,2.46,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.35,0.00,0.00,0.00,0
6921,1,81.30,2.43,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.36,0.00,0.00,0.00,0
6940,1,81.34,2.52,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.36,0.00,0.00,0.00,0
6961,1,81.41,2.53,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.36,0.00,0.00,0.00,0
6979,1,81.45,2.59,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.36,0.00,0.00,0.00,0
7001,1,81.52,2.55,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.41,5.36,0.00,0.00,0.00,0
7020,1,81.56,2.56,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.03,6.42,5.36,0.00,0.00,0.00,0
7041,1,81.62,2.47,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.42,5.36,0.00,0.00,0.00,0
7060,1,81.66,2.43,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.42,5.36,0.00,0.00,0.00,0
7081,1,81.72,2.35,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.42,5.36,0.00,0.00,0.00,0
7101,1,81.76,2.30,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.42,5.36,0.00,0.00,0.00,0
7121,1,81.80,2.26,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.42,5.36,0.00,0.00,0.00,0
7139,1,81.84,2.29,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.43,5.36,0.00,0.00,0.00,0
7161,1,81.90,2.33,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,0.03,6.43,5.36,0.00,0.00,0.00,0
7180,1,81.94,2.44,0.00,0.00,0.00,0.0000,-3.08,3.54,0.00,-0.03,6.43,5.36,0.00,0.00,0.00,0
7201,1,82.01,2.54,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7220,1,82.06,2.62,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7241,1,82.12,2.64,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7259,1,82.16,2.55,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7281,1,82.23,2.43,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7301,1,82.27,2.30,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7321,1,82.30,2.15,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,-0.03,6.43,5.37,0.00,0.00,0.00,0
7340,1,82.33,2.07,0.00,0.00,0.00,0.0000,-3.08,3.54,0.03,0.02,6.44,5.37,0.00,0.00,0.00,0
7361,1,82.39,2.07,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.37,0.00,0.00,0.00,0
7380,1,82.41,2.07,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.37,0.00,0.00,0.00,0
7401,1,82.47,2.12,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.37,0.00,0.00,0.00,0
7420,1,82.50,2.19,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.37,0.00,0.00,0.00,0
7441,1,82.57,2.35,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.37,0.00,0.00,0.00,0
7460,1,82.61,2.43,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.37,0.00,0.00,0.00,0
7481,1,82.68,2.58,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,0.02,6.44,5.38,0.00,0.00,0.00,0
7501,1,82.74,2.59,0.00,0.00,0.00,0.0000,-3.08,3.54,0.02,-0.01,6.44,5.38,0.00,0.00,0.00,0
7519,1,82.78,2.62,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.44,5.38,0.00,0.00,0.00,0
7541,1,82.85,2.62,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.44,5.38,0.00,0.00,0.00,0
7561,1,82.90,2.57,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.44,5.38,0.00,0.00,0.00,0
7580,1,82.94,2.52,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.44,5.38,0.00,0.00,0.00,0
7601,1,82.99,2.45,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.44,5.38,0.00,0.00,0.00,0
7620,1,83.03,2.43,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.45,5.38,0.00,0.00,0.00,0
7640,1,83.08,2.37,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,-0.01,6.45,5.38,0.00,0.00,0.00,0
7661,1,83.13,2.31,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,0.01,6.45,5.38,0.00,0.00,0.00,0
7681,1,83.18,2.29,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,0.01,6.45,5.38,0.00,0.00,0.00,0
7700,1,83.21,2.27,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,0.01,6.45,5.38,0.00,0.00,0.00,0
7721,1,83.27,2.33,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,0.01,6.45,5.38,0.00,0.00,0.00,0
7740,1,83.31,2.35,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,0.01,6.45,5.38,0.00,0.00,0.00,0
7761,1,83.37,2.40,0.00,0.00,0.00,0.0000,-3.08,3.54,-0.00,0.01,6.45,5.39,0.00,0.00,0.00,0
