# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.1000
# arm_bal_ki=0.0400
# arm_bal_kd=0.0200
# arm_bal_max_frac=0.6000
# arm_bal_speed=4.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.60
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
28920,2,92.26,1.44,92.00,-0.26,-0.64,-0.2032,-6.77,-0.11,-0.24,-0.21,3.55,3.90,-1.97,-0.23,0.00,240
28940,2,92.26,1.04,92.00,-0.26,-0.59,-0.2043,-6.77,-0.12,-0.24,-0.23,3.55,3.89,-1.97,-0.23,0.00,240
28960,2,92.18,-0.28,92.00,-0.18,-0.35,-0.2094,-6.78,-0.13,-0.41,-0.31,3.55,3.89,-1.98,-0.36,0.00,240
28980,2,92.06,-1.93,92.00,-0.06,0.04,-0.2193,-6.80,-0.14,-0.62,-0.59,3.55,3.89,-2.00,-0.61,0.00,240
29000,2,92.11,-0.26,92.00,-0.11,-0.20,-0.2130,-6.81,-0.16,-0.17,-0.40,3.55,3.89,-2.01,-0.29,0.00,240
29020,2,92.25,1.81,92.00,-0.25,-0.64,-0.2040,-6.81,-0.16,0.01,-0.02,3.55,3.90,-2.02,-0.00,0.00,240
29040,2,92.34,1.87,92.00,-0.34,-0.82,-0.2045,-6.82,-0.17,-0.05,-0.23,3.54,3.91,-2.02,-0.14,0.00,240
29060,2,92.28,0.48,92.00,-0.28,-0.60,-0.2095,-6.82,-0.17,-0.34,-0.22,3.54,3.91,-2.02,-0.28,0.00,240
29079,2,92.14,-1.41,92.00,-0.14,-0.18,-0.2176,-6.84,-0.19,-0.45,-0.44,3.54,3.90,-2.04,-0.45,0.00,240
29100,2,92.13,-1.08,92.00,-0.13,-0.17,-0.2205,-6.85,-0.20,-0.44,-0.54,3.54,3.90,-2.05,-0.49,0.00,240
29120,2,92.22,0.29,92.00,-0.22,-0.47,-0.2123,-6.86,-0.21,-0.28,-0.08,3.54,3.90,-2.06,-0.18,0.00,240
29140,2,92.23,-0.30,92.00,-0.23,-0.43,-0.2134,-6.86,-0.21,-0.22,-0.19,3.54,3.91,-2.06,-0.21,0.00,240
29160,2,92.16,-1.18,92.00,-0.17,-0.26,-0.2187,-6.87,-0.22,-0.29,-0.39,3.53,3.92,-2.07,-0.34,0.00,240
29180,2,92.13,-1.38,92.00,-0.13,-0.16,-0.2191,-6.88,-0.23,-0.28,-0.27,3.53,3.91,-2.08,-0.27,0.00,240
29200,2,92.11,-1.50,92.00,-0.11,-0.10,-0.2181,-6.89,-0.24,-0.07,-0.25,3.53,3.91,-2.09,-0.16,0.00,240
29218,2,92.10,-1.64,92.00,-0.10,-0.07,-0.2170,-6.89,-0.24,-0.06,-0.08,3.53,3.92,-2.09,-0.07,0.00,240
29240,2,92.04,-2.18,92.00,-0.04,0.09,-0.2187,-6.89,-0.24,-0.12,-0.01,3.53,3.92,-2.10,-0.07,0.00,240
29260,2,91.97,-2.75,92.00,0.03,0.29,-0.2203,-6.90,-0.25,-0.12,-0.11,3.53,3.92,-2.10,-0.12,0.00,240
29280,2,91.92,-2.62,92.00,0.08,0.36,-0.2188,-6.90,-0.25,-0.06,-0.11,3.53,3.92,-2.10,-0.08,0.00,240
29300,2,91.92,-1.93,92.00,0.08,0.31,-0.2167,-6.90,-0.25,0.01,0.04,3.53,3.92,-2.10,0.02,0.00,240
29320,2,91.96,-1.01,92.00,0.04,0.17,-0.2158,-6.90,-0.25,0.13,0.08,3.52,3.92,-2.10,0.10,0.00,240
29338,2,91.95,-0.87,92.00,0.05,0.17,-0.2138,-6.89,-0.24,0.17,0.16,3.52,3.92,-2.09,0.17,0.00,240
29360,2,91.93,-0.88,92.00,0.07,0.22,-0.2146,-6.89,-0.24,0.09,0.06,3.52,3.92,-2.09,0.07,0.00,240
29380,2,91.93,-0.51,92.00,0.07,0.17,-0.2136,-6.89,-0.24,0.10,0.14,3.53,3.92,-2.09,0.12,0.00,240
29400,2,91.95,-0.01,92.00,0.05,0.09,-0.2119,-6.88,-0.23,0.20,0.22,3.53,3.92,-2.08,0.21,0.00,240
29420,2,91.96,0.04,92.00,0.04,0.08,-0.2118,-6.88,-0.22,0.17,0.20,3.53,3.92,-2.08,0.19,0.00,240
29440,2,91.93,-0.30,92.00,0.07,0.17,-0.2124,-6.87,-0.22,0.12,0.07,3.53,3.91,-2.07,0.09,0.00,240
29460,2,91.90,-0.59,92.00,0.10,0.25,-0.2124,-6.87,-0.22,0.07,0.02,3.53,3.91,-2.07,0.04,0.00,240
29479,2,91.90,-0.37,92.00,0.10,0.23,-0.2117,-6.87,-0.22,0.06,0.08,3.53,3.91,-2.07,0.07,0.00,240
29500,2,91.94,0.35,92.00,0.06,0.08,-0.2109,-6.86,-0.21,0.10,0.20,3.53,3.91,-2.06,0.15,0.00,240
29520,2,91.96,0.40,92.00,0.04,0.03,-0.2110,-6.86,-0.21,0.17,0.11,3.54,3.91,-2.06,0.14,0.00,240
29540,2,91.95,0.14,92.00,0.05,0.09,-0.2112,-6.85,-0.21,0.18,0.02,3.54,3.91,-2.06,0.10,0.00,240
29560,2,91.93,-0.15,92.00,0.07,0.14,-0.2113,-6.85,-0.20,0.08,0.05,3.54,3.91,-2.05,0.06,0.00,240
29580,2,91.93,-0.13,92.00,0.07,0.15,-0.2121,-6.85,-0.20,-0.02,0.05,3.54,3.91,-2.05,0.02,0.00,240
29599,2,91.94,0.03,92.00,0.06,0.12,-0.2111,-6.85,-0.20,0.06,0.08,3.54,3.91,-2.05,0.07,0.00,240
29620,2,91.96,0.34,92.00,0.04,0.05,-0.2108,-6.85,-0.20,0.13,0.08,3.54,3.91,-2.05,0.11,0.00,240
29640,2,91.99,0.70,92.00,0.02,-0.01,-0.2122,-6.85,-0.20,0.07,0.06,3.54,3.91,-2.05,0.07,0.00,240
29659,2,92.01,0.86,92.00,-0.01,-0.09,-0.2116,-6.84,-0.19,0.09,0.07,3.54,3.91,-2.05,0.08,0.00,240
29680,2,92.04,0.91,92.00,-0.03,-0.14,-0.2113,-6.84,-0.19,0.04,0.06,3.54,3.91,-2.04,0.05,0.00,240
29700,2,92.04,0.76,92.00,-0.04,-0.14,-0.2117,-6.84,-0.19,0.04,0.01,3.54,3.91,-2.04,0.02,0.00,240
29719,2,92.03,0.52,92.00,-0.03,-0.11,-0.2125,-6.84,-0.19,0.02,-0.04,3.54,3.91,-2.04,-0.01,0.00,240
29740,2,92.02,0.23,92.00,-0.02,-0.06,-0.2142,-6.84,-0.19,-0.06,-0.08,3.54,3.91,-2.04,-0.07,0.00,240
29760,2,92.01,0.09,92.00,-0.01,-0.03,-0.2146,-6.84,-0.19,-0.07,-0.07,3.54,3.91,-2.05,-0.07,0.00,240
29780,2,92.03,0.38,92.00,-0.03,-0.09,-0.2144,-6.85,-0.20,-0.10,-0.04,3.54,3.91,-2.05,-0.07,0.00,240
29800,2,92.06,0.67,92.00,-0.06,-0.18,-0.2126,-6.85,-0.20,0.01,-0.05,3.53,3.91,-2.05,-0.02,0.00,240
29820,2,92.09,0.84,92.00,-0.09,-0.25,-0.2117,-6.85,-0.20,-0.06,0.04,3.53,3.91,-2.05,-0.01,0.00,240
29840,2,92.10,0.73,92.00,-0.10,-0.26,-0.2122,-6.85,-0.20,-0.05,-0.03,3.53,3.91,-2.05,-0.04,0.00,240
29859,2,92.09,0.44,92.00,-0.09,-0.22,-0.2145,-6.85,-0.20,-0.13,-0.14,3.53,3.91,-2.05,-0.13,0.00,240
29880,2,92.07,0.08,92.00,-0.07,-0.15,-0.2155,-6.86,-0.21,-0.18,-0.10,3.53,3.91,-2.06,-0.14,0.00,240
29900,2,92.05,-0.25,92.00,-0.05,-0.08,-0.2175,-6.86,-0.21,-0.20,-0.16,3.54,3.91,-2.06,-0.18,0.00,240
29920,2,92.06,-0.12,92.00,-0.06,-0.10,-0.2178,-6.87,-0.22,-0.16,-0.18,3.53,3.91,-2.07,-0.17,0.00,240
29940,2,92.11,0.78,92.00,-0.11,-0.29,-0.2153,-6.87,-0.22,-0.07,-0.14,3.53,3.91,-2.07,-0.10,0.00,240
29960,2,92.16,1.04,92.00,-0.16,-0.41,-0.2133,-6.87,-0.22,-0.08,-0.05,3.53,3.92,-2.07,-0.06,0.00,240
29978,2,92.15,0.55,92.00,-0.15,-0.34,-0.2154,-6.88,-0.23,-0.15,-0.14,3.53,3.92,-2.08,-0.14,0.00,240
30000,2,92.11,-0.08,92.00,-0.11,-0.22,-0.2189,-6.88,-0.23,-0.17,-0.30,3.53,3.92,-2.08,-0.24,0.00,240
30020,2,92.16,0.57,92.00,-0.16,-0.36,-0.2178,-6.89,-0.24,-0.17,-0.24,3.53,3.92,-2.09,-0.20,0.00,240
30040,2,92.20,0.94,92.00,-0.20,-0.48,-0.2149,-6.89,-0.24,-0.10,-0.11,3.53,3.92,-2.09,-0.10,0.00,240
30060,2,92.19,0.43,92.00,-0.19,-0.42,-0.2170,-6.90,-0.25,-0.20,-0.16,3.53,3.92,-2.10,-0.18,0.00,240
30080,2,92.13,-0.66,92.00,-0.13,-0.20,-0.2224,-6.90,-0.25,-0.36,-0.29,3.53,3.92,-2.11,-0.32,0.00,240
30100,2,92.05,-1.45,92.00,-0.05,0.02,-0.2273,-6.92,-0.27,-0.33,-0.48,3.53,3.92,-2.12,-0.40,0.00,240
30119,2,92.11,-0.21,92.00,-0.11,-0.20,-0.2249,-6.93,-0.28,-0.23,-0.38,3.53,3.92,-2.13,-0.30,0.00,240
30140,2,92.23,1.43,92.00,-0.23,-0.57,-0.2160,-6.93,-0.28,-0.01,-0.01,3.52,3.92,-2.13,-0.01,0.00,240
30161,2,92.33,2.18,92.00,-0.31,-0.80,-0.2150,-6.93,-0.28,-0.13,-0.09,3.52,3.93,-2.13,-0.11,0.00,240
30180,2,92.33,1.51,92.00,-0.33,-0.79,-0.2147,-6.93,-0.28,-0.11,-0.05,3.51,3.93,-2.13,-0.08,0.00,240
30200,2,92.27,0.09,92.00,-0.27,-0.54,-0.2209,-6.94,-0.29,-0.27,-0.28,3.52,3.93,-2.14,-0.27,0.00,240
30220,2,92.11,-2.16,92.00,-0.11,-0.04,-0.2321,-6.95,-0.30,-0.56,-0.54,3.52,3.92,-2.15,-0.55,0.00,240
30239,2,92.09,-1.41,92.00,-0.09,-0.07,-0.2373,-6.97,-0.32,-0.63,-0.74,3.53,3.92,-2.17,-0.69,0.00,240
30260,2,92.38,3.30,92.00,-0.33,-0.86,-0.2192,-6.98,-0.33,-0.13,-0.16,3.52,3.92,-2.18,-0.14,0.00,240
30280,2,92.49,3.98,92.00,-0.49,-1.30,-0.2144,-6.98,-0.33,-0.04,-0.07,3.51,3.93,-2.18,-0.05,0.00,224
30300,2,92.50,1.68,92.00,-0.50,-1.13,-0.2196,-6.99,-0.34,-0.31,-0.31,3.50,3.94,-2.19,-0.31,0.00,224
30320,2,92.41,-0.48,92.00,-0.41,-0.78,-0.2282,-7.00,-0.35,-0.57,-0.53,3.51,3.94,-2.21,-0.55,0.00,240
30340,2,92.33,-1.45,92.00,-0.33,-0.54,-0.2331,-7.02,-0.37,-0.57,-0.59,3.52,3.93,-2.22,-0.58,0.00,240
30360,2,92.22,-2.49,92.00,-0.22,-0.23,-0.2408,-7.04,-0.39,-0.70,-0.71,3.52,3.93,-2.24,-0.70,0.00,240
30380,2,92.26,-1.40,92.00,-0.26,-0.40,-0.2376,-7.06,-0.41,-0.49,-0.51,3.51,3.93,-2.26,-0.50,0.00,240
30400,2,92.36,0.60,92.00,-0.36,-0.78,-0.2320,-7.08,-0.43,-0.36,-0.27,3.51,3.94,-2.28,-0.31,0.00,240
30420,2,92.45,1.05,92.00,-0.45,-0.98,-0.2282,-7.08,-0.43,-0.16,-0.26,3.50,3.95,-2.28,-0.21,0.00,240
30440,2,92.48,1.31,92.00,-0.48,-1.07,-0.2297,-7.09,-0.44,-0.26,-0.36,3.49,3.95,-2.29,-0.31,0.00,224
30460,2,92.44,0.32,92.00,-0.44,-0.90,-0.2328,-7.10,-0.45,-0.41,-0.30,3.50,3.95,-2.30,-0.35,0.00,240
30480,2,92.26,-2.09,92.00,-0.26,-0.35,-0.2458,-7.12,-0.47,-0.67,-0.65,3.50,3.95,-2.32,-0.66,0.00,240
30498,2,92.14,-3.07,92.00,-0.14,-0.04,-0.2535,-7.14,-0.49,-0.72,-0.77,3.50,3.94,-2.34,-0.74,0.00,240
30520,2,92.14,-1.80,92.00,-0.14,-0.14,-0.2535,-7.16,-0.51,-0.64,-0.63,3.50,3.95,-2.36,-0.64,0.00,240
30540,2,92.39,1.85,92.00,-0.39,-0.93,-0.2375,-7.17,-0.52,-0.07,-0.25,3.49,3.95,-2.37,-0.16,0.00,240
30560,2,92.59,2.84,92.00,-0.58,-1.42,-0.2293,-7.17,-0.52,-0.08,-0.03,3.48,3.97,-2.37,-0.05,0.00,224
30580,2,92.56,1.17,92.00,-0.56,-1.22,-0.2326,-7.18,-0.53,-0.14,-0.20,3.47,3.97,-2.38,-0.17,0.00,224
30600,2,92.32,-2.44,92.00,-0.32,-0.45,-0.2484,-7.19,-0.54,-0.66,-0.43,3.48,3.97,-2.39,-0.54,0.00,240
30618,2,92.01,-5.71,92.00,-0.01,0.43,-0.2694,-7.22,-0.56,-0.97,-0.97,3.49,3.96,-2.41,-0.97,0.00,224
30640,2,91.90,-4.87,92.00,0.11,0.66,-0.2667,-7.24,-0.59,-0.84,-0.87,3.49,3.95,-2.44,-0.86,0.00,224
30660,2,92.14,-0.33,92.00,-0.14,-0.25,-0.2546,-7.25,-0.61,-0.00,-0.43,3.49,3.96,-2.46,-0.22,0.00,240
30680,2,92.41,2.74,92.00,-0.41,-1.04,-0.2377,-7.25,-0.60,0.20,0.18,3.46,3.99,-2.45,0.19,0.00,224
30700,2,92.43,1.90,92.00,-0.43,-1.02,-0.2368,-7.25,-0.60,0.15,0.20,3.45,3.99,-2.45,0.17,0.00,224
30720,2,92.21,-1.92,92.00,-0.21,-0.27,-0.2489,-7.25,-0.60,-0.16,-0.04,3.45,3.99,-2.45,-0.10,0.00,240
30740,2,91.96,-4.74,92.00,0.04,0.46,-0.2626,-7.26,-0.61,-0.39,-0.51,3.47,3.98,-2.46,-0.45,0.00,224
30759,2,91.71,-6.87,92.00,0.29,1.14,-0.2557,-7.27,-0.62,-0.48,-0.45,3.48,3.97,-2.47,-0.47,0.00,224
30780,2,91.58,-6.07,92.00,0.43,1.37,-0.2525,-7.28,-0.63,-0.45,-0.45,3.48,3.97,-2.49,-0.45,0.00,224
30800,2,91.63,-3.93,92.00,0.37,1.05,-0.2432,-7.29,-0.64,0.13,0.16,3.46,3.98,-2.49,0.14,0.00,224
30820,2,91.87,0.46,92.00,0.13,0.22,-0.2353,-7.27,-0.62,0.88,0.83,3.46,3.98,-2.47,0.85,0.00,240
30840,2,92.01,2.31,92.00,-0.01,-0.20,-0.2378,-7.24,-0.59,0.79,0.74,3.46,3.98,-2.44,0.76,0.00,240
30860,2,91.94,0.46,92.00,0.06,0.09,-0.2354,-7.22,-0.57,0.76,0.64,3.47,3.98,-2.42,0.70,0.00,240
30879,2,91.70,-2.98,92.00,0.30,0.85,-0.2418,-7.21,-0.57,-0.04,-0.04,3.48,3.96,-2.42,-0.04,0.00,240
30900,2,91.54,-4.47,92.00,0.46,1.28,-0.2368,-7.21,-0.57,-0.03,-0.03,3.48,3.96,-2.42,-0.03,0.00,224
30920,2,91.50,-3.92,92.00,0.50,1.32,-0.2303,-7.21,-0.56,0.18,0.30,3.49,3.96,-2.41,0.24,0.00,224
30940,2,91.63,-1.41,92.00,0.37,0.86,-0.2304,-7.20,-0.55,0.38,0.40,3.49,3.96,-2.40,0.39,0.00,240
30960,2,91.82,1.78,92.00,0.18,0.23,-0.2228,-7.18,-0.53,0.94,0.99,3.49,3.96,-2.38,0.96,0.00,240
30980,2,91.96,3.77,92.00,0.04,-0.23,-0.2263,-7.15,-0.50,0.83,0.89,3.50,3.95,-2.36,0.86,0.00,240
30999,2,91.90,1.95,92.00,0.10,0.05,-0.2297,-7.13,-0.48,0.65,0.31,3.50,3.95,-2.33,0.48,0.00,240
31020,2,91.71,-0.62,92.00,0.29,0.63,-0.2351,-7.13,-0.48,-0.08,-0.10,3.51,3.94,-2.33,-0.09,0.00,240
31040,2,91.57,-2.13,92.00,0.43,1.02,-0.2293,-7.13,-0.48,-0.01,-0.00,3.51,3.94,-2.33,-0.01,0.00,224
31060,2,91.55,-1.60,92.00,0.45,1.02,-0.2252,-7.13,-0.48,0.12,0.21,3.51,3.94,-2.33,0.17,0.00,224
31080,2,91.62,-0.12,92.00,0.38,0.76,-0.2214,-7.12,-0.47,0.40,0.45,3.50,3.94,-2.32,0.43,0.00,240
31100,2,91.72,1.19,92.00,0.28,0.47,-0.2158,-7.10,-0.45,0.75,0.79,3.50,3.94,-2.30,0.77,0.00,240
31120,2,91.75,1.17,92.00,0.25,0.40,-0.2195,-7.08,-0.43,0.49,0.57,3.51,3.94,-2.28,0.53,0.00,240
31138,2,91.72,0.50,92.00,0.28,0.52,-0.2180,-7.06,-0.42,0.55,0.41,3.51,3.93,-2.27,0.48,0.00,240
31160,2,91.61,-0.88,92.00,0.39,0.85,-0.2190,-7.05,-0.40,0.16,0.26,3.52,3.93,-2.25,0.21,0.00,240
31180,2,91.57,-1.30,92.00,0.43,0.97,-0.2179,-7.05,-0.40,0.19,0.17,3.52,3.92,-2.25,0.18,0.00,240
31200,2,91.64,0.30,92.00,0.36,0.69,-0.2121,-7.04,-0.39,0.47,0.61,3.52,3.92,-2.24,0.54,0.00,240
31220,2,91.73,1.30,92.00,0.27,0.45,-0.2077,-7.02,-0.37,0.77,0.81,3.52,3.92,-2.22,0.79,0.00,240
31240,2,91.72,0.98,92.00,0.28,0.49,-0.2140,-7.00,-0.35,0.37,0.36,3.52,3.92,-2.20,0.36,0.00,240
31258,2,91.73,1.09,92.00,0.27,0.46,-0.2112,-6.99,-0.34,0.52,0.41,3.53,3.92,-2.19,0.46,0.00,240
31280,2,91.62,-0.55,92.00,0.34,0.67,-0.2078,-6.97,-0.33,0.38,0.44,3.54,3.91,-2.17,0.41,0.00,240
31300,2,91.58,-1.20,92.00,0.42,0.95,-0.2113,-6.97,-0.32,0.14,0.13,3.53,3.91,-2.17,0.13,0.00,240
31320,2,91.64,0.37,92.00,0.36,0.68,-0.2083,-6.96,-0.31,0.31,0.40,3.54,3.91,-2.16,0.36,0.00,240
31340,2,91.81,2.92,92.00,0.19,0.14,-0.2044,-6.94,-0.29,0.65,0.76,3.54,3.91,-2.14,0.70,0.00,240
31360,2,91.86,2.69,92.00,0.14,0.07,-0.2110,-6.92,-0.27,0.34,0.32,3.54,3.91,-2.12,0.33,0.00,240
31380,2,91.83,1.47,92.00,0.17,0.22,-0.2109,-6.92,-0.27,0.35,0.18,3.54,3.91,-2.12,0.26,0.00,240
31400,2,91.77,0.43,92.00,0.23,0.42,-0.2091,-6.90,-0.26,0.21,0.25,3.54,3.90,-2.11,0.23,0.00,240
31420,2,91.69,-1.00,92.00,0.31,0.69,-0.2086,-6.90,-0.25,0.06,0.16,3.54,3.90,-2.10,0.11,0.00,240
31440,2,91.65,-1.24,92.00,0.35,0.80,-0.2065,-6.90,-0.25,0.16,0.13,3.54,3.91,-2.10,0.15,0.00,240
31460,2,91.64,-0.94,92.00,0.36,0.79,-0.2034,-6.89,-0.24,0.29,0.23,3.54,3.91,-2.09,0.26,0.00,240
31480,2,91.70,0.38,92.00,0.30,0.57,-0.2034,-6.88,-0.23,0.30,0.32,3.54,3.90,-2.08,0.31,0.00,240
31500,2,91.90,3.20,92.00,0.10,-0.06,-0.2003,-6.87,-0.22,0.58,0.74,3.54,3.90,-2.07,0.66,0.00,240
31519,2,91.95,3.07,92.00,0.05,-0.15,-0.2003,-6.85,-0.20,0.60,0.62,3.55,3.90,-2.05,0.61,0.00,240
31540,2,91.82,0.48,92.00,0.18,0.32,-0.2063,-6.84,-0.19,0.15,0.04,3.55,3.90,-2.04,0.10,0.00,240
31560,2,91.72,-0.74,92.00,0.26,0.58,-0.2050,-6.84,-0.19,0.06,-0.03,3.55,3.89,-2.04,0.01,0.00,240
31580,2,91.71,-0.48,92.00,0.29,0.62,-0.2030,-6.84,-0.19,0.11,0.09,3.55,3.89,-2.04,0.10,0.00,240
31600,2,91.76,0.58,92.00,0.24,0.43,-0.2017,-6.83,-0.18,0.23,0.21,3.55,3.90,-2.03,0.22,0.00,240
31620,2,91.90,2.41,92.00,0.10,0.00,-0.2003,-6.82,-0.17,0.38,0.46,3.55,3.90,-2.02,0.42,0.00,240
31639,2,91.93,2.01,92.00,0.07,-0.02,-0.2024,-6.81,-0.16,0.31,0.25,3.55,3.90,-2.01,0.28,0.00,240
31660,2,91.91,1.06,92.00,0.09,0.10,-0.2055,-6.80,-0.15,0.07,0.09,3.55,3.89,-2.00,0.08,0.00,240
31680,2,91.90,0.74,92.00,0.10,0.14,-0.2044,-6.80,-0.15,0.07,0.15,3.55,3.89,-2.00,0.11,0.00,240
31700,2,91.88,0.37,92.00,0.12,0.21,-0.2035,-6.80,-0.15,0.14,0.07,3.55,3.89,-2.00,0.11,0.00,240
31720,2,91.88,0.33,92.00,0.12,0.22,-0.2040,-6.80,-0.14,0.09,0.04,3.55,3.90,-2.00,0.07,0.00,240
31740,2,91.90,0.78,92.00,0.10,0.13,-0.2031,-6.79,-0.14,0.16,0.11,3.55,3.90,-1.99,0.13,0.00,240
31760,2,91.95,1.30,92.00,0.05,0.00,-0.2035,-6.79,-0.14,0.13,0.17,3.55,3.90,-1.99,0.15,0.00,240
31779,2,91.97,1.36,92.00,0.03,-0.06,-0.2036,-6.78,-0.13,0.12,0.20,3.55,3.90,-1.98,0.16,0.00,240
31800,2,91.97,0.95,92.00,0.03,-0.03,-0.2051,-6.78,-0.13,0.11,0.01,3.55,3.90,-1.98,0.06,0.00,240
31820,2,91.98,0.92,92.00,0.02,-0.03,-0.2060,-6.78,-0.13,-0.00,0.05,3.55,3.90,-1.98,0.02,0.00,240
31840,2,91.99,1.01,92.00,0.01,-0.07,-0.2066,-6.78,-0.13,-0.01,0.03,3.55,3.90,-1.98,0.01,0.00,240
31860,2,92.02,1.15,92.00,-0.02,-0.12,-0.2064,-6.78,-0.13,0.02,0.01,3.55,3.90,-1.98,0.01,0.00,240
31880,2,92.05,1.31,92.00,-0.05,-0.20,-0.2061,-6.78,-0.13,-0.02,0.01,3.55,3.90,-1.98,-0.01,0.00,240
31898,2,92.06,1.24,92.00,-0.06,-0.23,-0.2070,-6.78,-0.13,-0.09,-0.05,3.55,3.90,-1.98,-0.07,0.00,240
31920,2,92.07,1.04,92.00,-0.07,-0.22,-0.2081,-6.78,-0.13,-0.11,-0.13,3.55,3.90,-1.99,-0.12,0.00,240
31940,2,92.07,0.95,92.00,-0.07,-0.22,-0.2091,-6.79,-0.14,-0.12,-0.19,3.55,3.90,-1.99,-0.16,0.00,240
31960,2,92.09,1.05,92.00,-0.09,-0.27,-0.2090,-6.79,-0.14,-0.14,-0.17,3.55,3.90,-1.99,-0.16,0.00,240
31980,2,92.12,1.12,92.00,-0.12,-0.32,-0.2090,-6.80,-0.15,-0.14,-0.19,3.54,3.90,-2.00,-0.17,0.00,240
32000,2,92.15,1.25,92.00,-0.15,-0.39,-0.2090,-6.80,-0.15,-0.20,-0.17,3.54,3.90,-2.00,-0.19,0.00,240
32020,2,92.19,1.59,92.00,-0.19,-0.51,-0.2075,-6.81,-0.16,-0.12,-0.16,3.54,3.90,-2.01,-0.14,0.00,240
32039,2,92.23,1.74,92.00,-0.23,-0.60,-0.2067,-6.81,-0.16,-0.14,-0.14,3.54,3.90,-2.01,-0.14,0.00,240
32060,2,92.22,1.22,92.00,-0.22,-0.55,-0.2087,-6.81,-0.17,-0.18,-0.23,3.54,3.90,-2.02,-0.21,0.00,240
32081,2,92.13,-0.47,92.00,-0.16,-0.31,-0.2156,-6.82,-0.17,-0.39,-0.37,3.54,3.90,-2.02,-0.38,0.00,240
32100,2,92.07,-1.04,92.00,-0.07,-0.06,-0.2235,-6.84,-0.19,-0.64,-0.62,3.54,3.90,-2.04,-0.63,0.00,240
32119,2,92.20,1.09,92.00,-0.20,-0.49,-0.2112,-6.85,-0.20,-0.05,-0.18,3.54,3.90,-2.05,-0.11,0.00,240
32140,2,92.33,2.85,92.00,-0.33,-0.89,-0.2068,-6.85,-0.20,-0.08,-0.06,3.54,3.91,-2.05,-0.07,0.00,240
32160,2,92.39,2.83,92.00,-0.39,-1.01,-0.2091,-6.86,-0.21,-0.26,-0.25,3.53,3.92,-2.06,-0.26,0.00,224
32180,2,92.31,1.04,92.00,-0.31,-0.71,-0.2140,-6.87,-0.22,-0.38,-0.30,3.53,3.91,-2.07,-0.34,0.00,240
32200,2,92.18,-0.86,92.00,-0.18,-0.30,-0.2251,-6.88,-0.23,-0.66,-0.64,3.54,3.91,-2.08,-0.65,0.00,240
32220,2,92.21,-0.20,92.00,-0.21,-0.40,-0.2218,-6.90,-0.25,-0.32,-0.53,3.54,3.91,-2.10,-0.43,0.00,240
32240,2,92.26,0.74,92.00,-0.26,-0.59,-0.2216,-6.91,-0.26,-0.41,-0.46,3.54,3.91,-2.11,-0.44,0.00,240
32260,2,92.34,1.12,92.00,-0.34,-0.76,-0.2209,-6.93,-0.28,-0.47,-0.41,3.53,3.92,-2.13,-0.44,0.00,240
32279,2,92.48,2.65,92.00,-0.48,-1.17,-0.2118,-6.93,-0.28,-0.19,-0.10,3.52,3.92,-2.14,-0.14,0.00,224
32298,2,92.52,2.42,92.00,-0.52,-1.23,-0.2130,-6.94,-0.29,-0.23,-0.25,3.52,3.92,-2.14,-0.24,0.00,224
32320,2,92.34,-0.95,92.00,-0.40,-0.79,-0.2274,-6.95,-0.30,-0.63,-0.67,3.52,3.93,-2.15,-0.65,0.00,240
32340,2,92.30,-1.14,92.00,-0.30,-0.52,-0.2341,-6.98,-0.33,-0.77,-0.87,3.53,3.92,-2.18,-0.82,0.00,240
32360,2,92.30,-0.63,92.00,-0.30,-0.54,-0.2341,-7.00,-0.35,-0.73,-0.66,3.53,3.92,-2.20,-0.70,0.00,240
32380,2,92.46,1.80,92.00,-0.46,-1.07,-0.2268,-7.02,-0.37,-0.39,-0.59,3.52,3.92,-2.22,-0.49,0.00,224
32400,2,92.63,3.08,92.00,-0.63,-1.50,-0.2201,-7.03,-0.38,-0.40,-0.27,3.51,3.94,-2.23,-0.33,0.00,224
32419,2,92.64,1.90,92.00,-0.64,-1.43,-0.2213,-7.04,-0.39,-0.35,-0.38,3.50,3.94,-2.24,-0.37,0.00,224
32440,2,92.47,-1.14,92.00,-0.53,-1.03,-0.2332,-7.06,-0.41,-0.69,-0.61,3.51,3.94,-2.26,-0.65,0.00,224
32460,2,92.29,-3.38,92.00,-0.29,-0.31,-0.2459,-7.08,-0.43,-0.89,-0.89,3.51,3.93,-2.28,-0.89,0.00,240
32480,2,92.13,-4.41,92.00,-0.13,0.09,-0.2564,-7.11,-0.46,-1.02,-1.00,3.52,3.93,-2.31,-1.01,0.00,224
32500,2,92.28,-1.16,92.00,-0.28,-0.48,-0.2478,-7.14,-0.49,-0.65,-0.73,3.51,3.94,-2.34,-0.69,0.00,240
