# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.2500
# pos_ki=0.1000
# pos_kd=0.0500
# pos_shift_max=3.00
# pos_deadband=0.15
# pos_gate_err=8.00
# vel_kp=0.8000
# vel_kd=0.1500
# vel_max=5.00
# vel_rate_max=3.00
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=10.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_offset,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
14561,2,91.72,0.77,89.81,-1.91,-0.32,3.55,-6.20,-2.84,-0.08,-0.11,3.93,3.54,-5.97,-0.09,-2.19,0.76,224
14580,2,91.70,0.41,89.79,-1.90,-0.28,3.58,-6.21,-2.84,-0.27,-0.13,3.93,3.54,-5.98,-0.20,-2.21,0.76,224
14601,2,91.70,0.57,89.79,-1.92,-0.30,3.58,-6.21,-2.85,-0.26,-0.26,3.93,3.54,-5.98,-0.26,-2.21,0.76,224
14621,2,91.75,1.10,89.80,-1.96,-0.43,3.55,-6.22,-2.86,-0.22,-0.21,3.93,3.53,-5.99,-0.21,-2.20,0.75,224
14641,2,91.78,1.22,89.80,-1.98,-0.51,3.54,-6.23,-2.86,-0.15,-0.25,3.93,3.54,-6.00,-0.20,-2.20,0.75,224
14660,2,91.83,1.69,89.81,-2.02,-0.62,3.52,-6.23,-2.87,-0.19,-0.29,3.93,3.54,-6.00,-0.24,-2.19,0.75,224
14680,2,91.86,1.57,89.81,-2.05,-0.72,3.50,-6.24,-2.88,-0.09,-0.14,3.93,3.54,-6.01,-0.12,-2.19,0.74,224
14701,2,91.80,0.11,89.77,-1.99,-0.48,3.56,-6.25,-2.88,-0.27,-0.25,3.93,3.53,-6.02,-0.26,-2.23,0.75,224
14722,2,91.66,-2.08,89.71,-1.88,-0.04,3.62,-6.26,-2.89,-0.57,-0.50,3.93,3.54,-6.03,-0.54,-2.29,0.76,224
14740,2,91.67,-1.18,89.72,-1.93,-0.10,3.65,-6.28,-2.91,-0.71,-0.79,3.93,3.53,-6.05,-0.75,-2.28,0.76,224
14761,2,91.74,-0.30,89.76,-2.01,-0.35,3.59,-6.29,-2.93,-0.12,-0.08,3.93,3.53,-6.06,-0.10,-2.24,0.75,224
14780,2,91.68,-1.38,89.72,-1.93,-0.19,3.61,-6.29,-2.93,-0.12,-0.06,3.93,3.54,-6.06,-0.09,-2.28,0.76,224
14800,2,91.58,-2.49,89.68,-1.89,0.01,3.66,-6.30,-2.93,-0.22,-0.23,3.93,3.53,-6.06,-0.23,-2.32,0.77,224
14822,2,91.51,-2.83,89.66,-1.83,0.22,3.68,-6.30,-2.94,-0.20,-0.28,3.93,3.53,-6.07,-0.24,-2.34,0.77,224
14840,2,91.46,-2.78,89.65,-1.81,0.28,3.68,-6.31,-2.94,-0.05,-0.15,3.93,3.54,-6.08,-0.10,-2.35,0.77,224
14861,2,91.42,-2.74,89.63,-1.77,0.36,3.69,-6.31,-2.94,-0.03,0.04,3.93,3.54,-6.08,0.01,-2.36,0.78,224
14881,2,91.39,-2.59,89.62,-1.75,0.39,3.70,-6.31,-2.94,0.02,0.08,3.93,3.53,-6.08,0.05,-2.38,0.78,224
14900,2,91.39,-2.11,89.62,-1.76,0.35,3.67,-6.30,-2.94,0.22,0.14,3.93,3.54,-6.07,0.18,-2.38,0.78,224
14922,2,91.36,-2.08,89.61,-1.74,0.37,3.67,-6.30,-2.93,0.29,0.28,3.93,3.54,-6.07,0.28,-2.39,0.78,224
14939,2,91.28,-2.99,89.58,-1.66,0.58,3.71,-6.29,-2.92,0.30,0.29,3.93,3.54,-6.06,0.30,-2.42,0.79,224
14961,2,91.13,-3.99,89.52,-1.55,0.92,3.77,-6.28,-2.92,0.11,0.12,3.93,3.54,-6.05,0.12,-2.48,0.81,224
14980,2,91.09,-3.42,89.53,-1.57,0.91,3.77,-6.28,-2.92,0.24,0.18,3.93,3.54,-6.05,0.21,-2.47,0.80,224
15001,2,91.15,-1.59,89.55,-1.63,0.64,3.71,-6.27,-2.91,0.39,0.42,3.93,3.54,-6.04,0.41,-2.45,0.80,224
15021,2,91.23,-0.44,89.58,-1.68,0.39,3.65,-6.25,-2.89,0.66,0.71,3.93,3.53,-6.02,0.68,-2.42,0.79,224
15041,2,91.19,-1.04,89.54,-1.61,0.52,3.69,-6.23,-2.87,0.44,0.37,3.93,3.54,-6.00,0.40,-2.46,0.80,224
15059,2,91.12,-1.74,89.52,-1.59,0.66,3.70,-6.22,-2.86,0.40,0.33,3.93,3.53,-5.99,0.36,-2.48,0.80,224
15081,2,90.96,-3.32,89.46,-1.44,1.08,3.76,-6.21,-2.84,0.33,0.53,3.93,3.53,-5.98,0.43,-2.54,0.82,224
15100,2,90.78,-4.75,89.40,-1.35,1.43,3.82,-6.20,-2.83,0.23,0.14,3.93,3.54,-5.97,0.19,-2.60,0.84,224
15122,2,90.81,-2.75,89.43,-1.41,1.21,3.79,-6.19,-2.83,0.32,0.22,3.93,3.53,-5.96,0.27,-2.57,0.82,224
15140,2,91.02,0.79,89.51,-1.54,0.72,3.73,-6.17,-2.81,0.86,0.76,3.93,3.53,-5.94,0.81,-2.49,0.80,224
15161,2,91.16,2.58,89.54,-1.65,0.23,3.67,-6.14,-2.78,0.91,0.90,3.93,3.53,-5.92,0.91,-2.46,0.79,224
15179,2,91.08,0.93,89.50,-1.54,0.52,3.61,-6.12,-2.76,0.72,0.97,3.93,3.53,-5.89,0.85,-2.50,0.81,224
15201,2,90.87,-1.88,89.42,-1.38,1.01,3.67,-6.10,-2.74,0.32,0.30,3.93,3.53,-5.87,0.31,-2.58,0.83,224
15221,2,90.83,-1.62,89.41,-1.41,0.98,3.73,-6.10,-2.73,0.30,0.19,3.93,3.54,-5.87,0.24,-2.59,0.82,224
15241,2,90.78,-1.35,89.41,-1.37,1.10,3.71,-6.08,-2.72,0.63,0.49,3.93,3.53,-5.85,0.56,-2.59,0.83,224
15260,2,90.85,0.06,89.42,-1.41,0.92,3.69,-6.07,-2.71,0.35,0.38,3.93,3.54,-5.84,0.36,-2.58,0.82,224
15281,2,91.03,2.73,89.49,-1.61,0.25,3.63,-6.05,-2.69,0.65,0.73,3.93,3.54,-5.82,0.69,-2.51,0.80,224
15300,2,91.11,3.39,89.49,-1.59,0.19,3.57,-6.03,-2.66,0.63,0.66,3.93,3.54,-5.80,0.64,-2.51,0.80,224
15321,2,91.12,2.75,89.49,-1.63,0.08,3.51,-6.01,-2.65,0.67,0.53,3.93,3.53,-5.78,0.60,-2.51,0.80,224
15340,2,91.00,0.59,89.42,-1.53,0.37,3.57,-6.00,-2.64,0.11,0.20,3.93,3.53,-5.77,0.16,-2.58,0.81,224
15361,2,90.98,0.30,89.43,-1.56,0.44,3.62,-5.99,-2.63,-0.02,0.05,3.93,3.53,-5.77,0.02,-2.57,0.81,224
15380,2,91.04,1.22,89.45,-1.59,0.36,3.56,-5.99,-2.63,0.20,0.20,3.93,3.53,-5.76,0.20,-2.55,0.80,224
15401,2,91.13,2.38,89.48,-1.68,0.01,3.50,-5.98,-2.62,0.34,0.29,3.93,3.54,-5.75,0.32,-2.52,0.79,224
15420,2,91.18,2.58,89.48,-1.69,-0.08,3.48,-5.97,-2.61,0.30,0.35,3.93,3.53,-5.74,0.33,-2.52,0.79,224
15441,2,91.19,2.03,89.47,-1.70,-0.08,3.49,-5.97,-2.60,0.18,0.20,3.93,3.53,-5.74,0.19,-2.53,0.79,224
15460,2,91.16,1.27,89.45,-1.69,-0.00,3.52,-5.96,-2.60,0.04,-0.00,3.93,3.53,-5.73,0.02,-2.55,0.79,224
15481,2,91.16,1.13,89.45,-1.71,0.02,3.51,-5.96,-2.60,-0.01,-0.03,3.93,3.53,-5.73,-0.02,-2.55,0.79,224
15500,2,91.18,1.32,89.46,-1.72,-0.04,3.50,-5.96,-2.60,0.02,-0.02,3.93,3.54,-5.73,0.00,-2.54,0.78,224
15522,2,91.22,1.66,89.47,-1.77,-0.17,3.47,-5.96,-2.60,0.07,0.02,3.93,3.53,-5.73,0.05,-2.53,0.78,224
15540,2,91.27,1.97,89.47,-1.79,-0.27,3.46,-5.96,-2.60,0.00,-0.01,3.93,3.54,-5.73,-0.00,-2.53,0.77,224
15561,2,91.30,1.75,89.47,-1.83,-0.33,3.45,-5.96,-2.60,-0.06,-0.05,3.93,3.53,-5.73,-0.05,-2.53,0.77,224
15579,2,91.30,1.30,89.46,-1.83,-0.30,3.46,-5.97,-2.60,-0.12,-0.16,3.93,3.53,-5.74,-0.14,-2.54,0.77,224
15601,2,91.27,0.37,89.45,-1.81,-0.19,3.48,-5.97,-2.61,-0.19,-0.22,3.93,3.53,-5.74,-0.20,-2.55,0.77,224
15620,2,91.26,0.05,89.44,-1.82,-0.17,3.48,-5.98,-2.61,-0.20,-0.20,3.93,3.53,-5.75,-0.20,-2.56,0.77,224
15642,2,91.24,-0.39,89.43,-1.80,-0.08,3.49,-5.98,-2.62,-0.12,-0.12,3.93,3.53,-5.75,-0.12,-2.57,0.78,224
15660,2,91.22,-0.60,89.42,-1.80,-0.05,3.50,-5.99,-2.62,-0.13,-0.16,3.93,3.53,-5.76,-0.15,-2.58,0.78,224
15681,2,91.23,-0.51,89.42,-1.81,-0.09,3.49,-5.99,-2.63,-0.15,-0.11,3.93,3.53,-5.76,-0.13,-2.58,0.77,224
15699,2,91.22,-0.81,89.41,-1.80,-0.04,3.48,-5.99,-2.63,-0.04,-0.01,3.93,3.53,-5.76,-0.03,-2.59,0.78,224
15721,2,91.17,-1.46,89.38,-1.76,0.09,3.51,-5.99,-2.63,-0.09,-0.03,3.93,3.54,-5.76,-0.06,-2.62,0.78,224
15741,2,91.11,-1.93,89.37,-1.73,0.21,3.53,-6.00,-2.63,-0.02,-0.03,3.93,3.54,-5.77,-0.02,-2.63,0.78,224
15761,2,91.05,-2.26,89.34,-1.69,0.33,3.55,-6.00,-2.63,-0.02,0.00,3.93,3.54,-5.77,-0.01,-2.66,0.79,224
15780,2,91.01,-2.43,89.32,-1.68,0.39,3.56,-6.00,-2.63,0.01,-0.02,3.93,3.54,-5.77,-0.01,-2.67,0.79,224
15801,2,90.97,-2.31,89.31,-1.65,0.45,3.56,-6.00,-2.63,0.04,0.05,3.93,3.54,-5.77,0.05,-2.69,0.79,224
15819,2,90.98,-1.81,89.32,-1.67,0.38,3.54,-5.99,-2.63,0.13,0.16,3.93,3.53,-5.76,0.14,-2.68,0.79,224
15842,2,91.03,-0.71,89.34,-1.71,0.17,3.50,-5.99,-2.62,0.27,0.21,3.93,3.54,-5.76,0.24,-2.66,0.79,224
15860,2,91.01,-1.03,89.32,-1.69,0.20,3.50,-5.98,-2.61,0.32,0.41,3.93,3.53,-5.75,0.37,-2.68,0.79,224
15881,2,90.93,-2.04,89.28,-1.61,0.44,3.54,-5.97,-2.60,0.26,0.22,3.93,3.54,-5.74,0.24,-2.72,0.80,224
15900,2,90.80,-3.51,89.23,-1.55,0.69,3.60,-5.96,-2.60,0.18,0.05,3.93,3.53,-5.73,0.11,-2.77,0.81,224
15921,2,90.68,-4.48,89.19,-1.45,1.07,3.64,-5.96,-2.60,0.11,0.11,3.93,3.54,-5.73,0.11,-2.81,0.82,224
15941,2,90.59,-4.68,89.17,-1.40,1.22,3.65,-5.95,-2.59,0.21,0.21,3.93,3.54,-5.73,0.21,-2.83,0.83,224
15960,2,90.57,-4.16,89.18,-1.40,1.19,3.62,-5.95,-2.58,0.42,0.44,3.93,3.53,-5.72,0.43,-2.82,0.82,224
15981,2,90.67,-2.17,89.23,-1.49,0.81,3.56,-5.93,-2.56,0.77,0.79,3.93,3.54,-5.70,0.78,-2.77,0.81,224
16001,2,90.66,-2.58,89.19,-1.43,0.90,3.54,-5.90,-2.54,0.68,0.70,3.93,3.54,-5.67,0.69,-2.81,0.82,224
16020,2,90.39,-6.58,89.11,-1.28,1.42,3.60,-5.88,-2.52,0.67,0.83,3.93,3.54,-5.65,0.75,-2.89,0.85,224
16042,2,90.08,-9.56,89.03,-0.96,2.44,3.66,-5.86,-2.50,0.41,0.49,3.93,3.53,-5.63,0.45,-2.97,0.88,224
16060,2,89.86,-10.27,89.00,-0.88,2.71,3.72,-5.85,-2.48,0.59,0.63,3.93,3.54,-5.62,0.61,-3.00,0.90,224
16080,2,89.80,-8.30,89.00,-0.79,2.86,3.78,-5.82,-2.46,0.95,0.77,3.93,3.54,-5.59,0.86,-3.00,0.90,224
16101,2,89.87,-4.85,89.00,-0.87,2.42,3.72,-5.79,-2.42,1.32,1.34,3.93,3.54,-5.56,1.33,-3.00,0.89,224
16121,2,89.99,-1.99,89.03,-0.99,1.91,3.66,-5.74,-2.38,1.72,1.67,3.93,3.54,-5.51,1.69,-2.97,0.88,224
16140,2,90.01,-1.23,89.04,-0.97,1.81,3.60,-5.68,-2.32,1.82,1.92,3.93,3.54,-5.45,1.87,-2.96,0.88,224
16161,2,89.88,-2.43,89.00,-0.84,2.11,3.54,-5.63,-2.26,1.76,1.75,3.93,3.54,-5.40,1.75,-3.00,0.89,224
16180,2,89.58,-5.75,89.00,-0.66,2.62,3.60,-5.58,-2.22,1.31,1.26,3.93,3.53,-5.35,1.29,-3.00,0.93,224
16201,2,89.29,-8.02,89.00,-0.29,3.67,3.66,-5.55,-2.18,1.10,1.07,3.93,3.53,-5.32,1.08,-3.00,0.96,224
16219,2,89.27,-6.54,89.00,-0.27,3.64,3.72,-5.51,-2.15,1.39,1.25,3.93,3.53,-5.28,1.32,-3.00,0.97,224
16242,2,89.44,-1.68,89.00,-0.44,2.97,3.66,-5.47,-2.11,1.89,1.87,3.93,3.54,-5.24,1.88,-3.00,0.94,224
16260,2,89.75,3.23,89.00,-0.67,2.15,3.60,-5.40,-2.04,2.28,2.33,3.93,3.54,-5.17,2.30,-3.00,0.91,224
16281,2,89.95,5.18,89.07,-0.95,1.29,3.54,-5.33,-1.97,2.39,2.41,3.93,3.53,-5.10,2.40,-2.93,0.88,224
16300,2,89.94,3.68,89.04,-0.89,1.43,3.48,-5.26,-1.90,2.18,2.13,3.93,3.54,-5.03,2.15,-2.96,0.89,224
16321,2,89.59,-2.50,89.00,-0.55,2.57,3.42,-5.21,-1.84,1.39,1.38,3.93,3.53,-4.98,1.38,-3.00,0.93,224
16340,2,89.18,-7.77,89.00,-0.18,3.68,3.48,-5.18,-1.82,0.68,0.57,3.93,3.54,-4.95,0.62,-3.00,0.98,224
16361,2,88.93,-8.37,89.00,0.07,4.30,3.54,-5.16,-1.80,0.81,0.83,3.93,3.53,-4.93,0.82,-3.00,0.99,224
16380,2,89.21,-2.02,89.00,-0.13,3.57,3.48,-5.12,-1.76,1.71,1.76,3.93,3.54,-4.89,1.74,-3.00,0.97,224
16401,2,89.61,4.22,89.00,-0.61,1.92,3.42,-5.05,-1.69,2.51,2.62,3.93,3.54,-4.82,2.56,-3.00,0.92,224
16420,2,89.93,7.54,89.08,-0.86,1.15,3.36,-4.97,-1.61,2.81,2.78,3.93,3.53,-4.74,2.79,-2.92,0.88,224
16442,2,89.89,4.81,89.05,-0.81,1.35,3.30,-4.89,-1.53,2.42,2.42,3.93,3.53,-4.66,2.42,-2.95,0.90,224
16459,2,89.40,-3.57,89.00,-0.35,2.89,3.24,-4.83,-1.47,1.51,1.44,3.93,3.54,-4.60,1.48,-3.00,0.96,224
16481,2,88.64,-12.50,89.00,0.36,4.97,3.30,-4.81,-1.45,0.38,0.31,3.93,3.53,-4.58,0.34,-3.00,0.95,224
16500,2,88.60,-9.42,89.00,0.40,4.94,3.24,-4.79,-1.43,0.95,0.81,3.93,3.53,-4.56,0.88,-3.00,0.95,224
16522,2,88.75,-4.53,89.00,0.25,4.11,3.18,-4.74,-1.38,2.29,2.26,3.93,3.53,-4.51,2.28,-3.00,0.97,224
16541,2,89.25,3.83,89.00,-0.25,2.37,3.12,-4.66,-1.30,3.06,3.09,3.93,3.53,-4.43,3.07,-3.00,0.97,224
16561,2,89.68,8.65,89.06,-0.68,1.08,3.06,-4.56,-1.20,3.15,3.29,3.93,3.53,-4.33,3.22,-2.94,0.92,224
16580,2,89.72,6.77,89.05,-0.67,1.11,3.00,-4.47,-1.11,2.77,2.80,3.93,3.53,-4.24,2.79,-2.95,0.92,224
16600,2,89.14,-3.66,89.00,-0.29,2.45,2.94,-4.40,-1.04,1.82,1.75,3.93,3.53,-4.17,1.78,-3.00,0.99,224
16621,2,88.34,-13.92,89.00,0.66,5.37,2.88,-4.37,-1.01,0.51,0.44,3.93,3.53,-4.14,0.48,-3.00,0.92,224
16642,2,87.93,-15.71,89.08,1.07,6.28,2.82,-4.35,-0.99,0.66,0.68,3.93,3.54,-4.12,0.67,-2.92,0.87,224
16660,2,88.33,-5.80,89.06,0.87,5.23,2.76,-4.31,-0.95,1.91,2.05,3.93,3.54,-4.08,1.98,-2.94,0.91,224
16681,2,89.00,5.21,89.00,0.06,2.47,2.70,-4.23,-0.86,3.24,3.24,3.93,3.54,-4.00,3.24,-3.00,0.99,224
16700,2,89.57,11.76,89.08,-0.44,0.97,2.64,-4.12,-0.76,3.92,3.91,3.93,3.54,-3.89,3.92,-2.92,0.93,224
16720,2,89.58,8.43,89.08,-0.56,0.72,2.58,-4.00,-0.64,3.56,3.57,3.93,3.54,-3.77,3.56,-2.92,0.94,224
16741,2,88.79,-5.08,89.00,0.29,3.57,2.52,-3.92,-0.56,1.83,1.93,3.93,3.53,-3.69,1.88,-3.00,0.96,224
16760,2,87.87,-16.78,89.08,0.91,5.50,2.46,-3.89,-0.53,0.28,0.29,3.93,3.53,-3.66,0.29,-2.92,0.86,224
16781,2,87.69,-14.67,89.16,1.39,6.43,2.40,-3.88,-0.52,0.56,0.50,3.93,3.54,-3.65,0.53,-2.84,0.83,224
16801,2,87.92,-7.27,89.24,1.25,5.48,2.34,-3.84,-0.48,2.25,2.13,3.93,3.54,-3.61,2.19,-2.76,0.84,224
16820,2,88.66,5.25,89.16,0.77,3.70,2.28,-3.75,-0.38,3.64,3.55,3.93,3.54,-3.52,3.59,-2.84,0.93,224
16842,2,89.32,13.08,89.08,-0.16,0.92,2.22,-3.62,-0.26,4.23,4.28,3.93,3.53,-3.39,4.25,-2.92,0.98,224
16859,2,89.47,12.24,89.13,-0.38,0.48,2.16,-3.50,-0.14,3.88,3.83,3.93,3.54,-3.27,3.86,-2.87,0.95,224
16881,2,88.83,-1.16,89.05,0.30,2.86,2.10,-3.40,-0.04,2.33,2.29,3.93,3.53,-3.17,2.31,-2.95,0.96,224
16900,2,87.82,-15.34,89.13,0.99,5.07,2.04,-3.37,-0.01,0.51,0.49,3.93,3.53,-3.14,0.50,-2.87,0.85,224
16921,2,87.39,-17.12,89.21,1.74,6.89,1.98,-3.36,0.00,0.34,0.37,3.93,3.53,-3.13,0.36,-2.79,0.78,224
16941,2,87.61,-9.47,89.29,1.60,5.95,1.92,-3.33,0.03,1.84,1.68,3.93,3.53,-3.10,1.76,-2.71,0.80,224
16961,2,88.13,0.57,89.37,1.16,4.20,1.86,-3.24,0.12,3.58,3.54,3.93,3.53,-3.01,3.56,-2.63,0.85,224
16979,2,88.65,8.09,89.35,0.72,2.65,1.80,-3.12,0.24,4.52,4.48,3.93,3.54,-2.89,4.50,-2.65,0.91,224
17001,2,89.12,11.43,89.27,0.22,1.33,1.74,-2.99,0.38,4.17,4.27,3.93,3.53,-2.76,4.22,-2.73,0.97,224
17020,2,88.61,1.03,89.30,0.49,2.42,1.68,-2.88,0.49,3.17,3.06,3.93,3.53,-2.65,3.11,-2.70,0.92,224
17042,2,87.74,-11.82,89.38,1.56,5.75,1.62,-2.81,0.55,1.53,1.53,3.93,3.53,-2.58,1.53,-2.62,0.80,224
17060,2,87.23,-16.10,89.46,2.08,7.06,1.56,-2.78,0.58,0.55,0.60,3.93,3.54,-2.55,0.58,-2.54,0.73,224
17081,2,87.37,-9.63,89.54,2.09,6.52,1.50,-2.75,0.61,1.71,1.82,3.93,3.54,-2.52,1.76,-2.46,0.74,224
17099,2,87.86,-0.38,89.62,1.68,4.89,1.44,-2.66,0.70,3.67,3.64,3.93,3.54,-2.43,3.65,-2.38,0.79,224
17120,2,88.79,12.16,89.54,1.02,2.66,1.38,-2.53,0.83,4.57,4.63,3.93,3.54,-2.30,4.60,-2.46,0.90,224
17142,2,89.13,13.39,89.46,0.42,1.15,1.32,-2.39,0.97,4.54,4.60,3.93,3.54,-2.16,4.57,-2.54,0.95,224
17160,2,88.87,5.61,89.41,0.42,1.43,1.26,-2.27,1.09,3.30,3.39,3.93,3.53,-2.04,3.34,-2.59,0.93,224
17181,2,87.81,-11.19,89.49,1.59,5.35,1.20,-2.20,1.16,1.40,1.35,3.93,3.53,-1.97,1.38,-2.51,0.80,224
17201,2,86.96,-20.31,89.57,2.53,7.89,1.14,-2.18,1.18,0.44,0.34,3.93,3.53,-1.95,0.39,-2.43,0.68,224
17220,2,86.85,-16.37,89.65,2.71,7.99,1.08,-2.16,1.20,1.38,1.47,3.93,3.54,-1.93,1.42,-2.35,0.66,224
17241,2,87.31,-5.41,89.73,2.34,6.20,1.02,-2.08,1.28,3.41,3.40,3.93,3.53,-1.85,3.41,-2.27,0.71,224
17260,2,88.06,6.76,89.81,1.86,4.41,0.96,-1.95,1.41,4.87,4.80,3.93,3.53,-1.72,4.84,-2.19,0.79,224
17281,2,88.59,12.11,89.80,1.22,2.43,0.90,-1.80,1.57,5.20,5.22,3.93,3.54,-1.57,5.21,-2.20,0.85,224
17300,2,88.54,7.87,89.81,1.20,2.55,0.84,-1.65,1.71,4.45,4.53,3.93,3.53,-1.42,4.49,-2.19,0.84,224
17321,2,87.82,-5.06,89.89,1.99,5.23,0.78,-1.54,1.82,2.78,2.81,3.93,3.53,-1.31,2.80,-2.11,0.75,224
17341,2,86.82,-17.96,89.97,3.06,8.35,0.72,-1.48,1.88,1.46,1.40,3.93,3.53,-1.25,1.43,-2.03,0.62,224
17360,2,86.28,-20.66,90.05,3.66,9.78,0.66,-1.44,1.92,1.58,1.52,3.93,3.53,-1.21,1.55,-1.95,0.54,224
17381,2,86.59,-10.74,90.13,3.46,8.44,0.60,-1.37,2.00,3.40,3.35,3.93,3.53,-1.14,3.37,-1.87,0.57,224
17402,2,87.27,1.75,90.21,2.86,6.18,0.54,-1.23,2.13,5.22,5.24,3.93,3.54,-1.00,5.23,-1.79,0.64,224
17420,2,88.11,13.00,90.25,2.30,4.30,0.48,-1.05,2.31,6.20,6.18,3.93,3.54,-0.82,6.19,-1.75,0.74,224
17442,2,88.50,14.56,90.17,1.74,2.81,0.42,-0.87,2.50,5.85,5.90,3.93,3.53,-0.64,5.87,-1.83,0.78,224
17460,2,87.90,1.86,90.25,2.08,4.16,0.36,-0.71,2.65,4.52,4.39,3.93,3.53,-0.48,4.45,-1.75,0.72,224
17481,2,86.93,-12.77,90.33,3.32,8.02,0.30,-0.61,2.75,2.55,2.53,3.93,3.53,-0.38,2.54,-1.67,0.59,224
17499,2,86.32,-19.13,90.41,4.01,9.85,0.24,-0.55,2.81,1.62,1.62,3.93,3.53,-0.32,1.62,-1.59,0.50,224
17521,2,86.13,-15.15,90.49,4.28,10.01,0.18,-0.48,2.88,2.99,2.99,3.93,3.54,-0.25,2.99,-1.51,0.47,224
17540,2,86.87,-0.75,90.57,3.83,8.19,0.12,-0.36,3.00,5.13,5.12,3.93,3.54,-0.13,5.13,-1.43,0.55,224
17562,2,87.75,11.79,90.58,2.82,4.82,0.06,-0.17,3.19,6.55,6.54,3.93,3.54,0.06,6.55,-1.42,0.65,224
17580,2,88.35,16.68,90.50,2.35,3.49,0.00,0.03,3.39,6.62,6.69,3.93,3.54,0.26,6.65,-1.50,0.72,224
17601,2,87.97,6.04,90.52,2.53,4.58,-0.06,0.21,3.58,5.47,5.44,3.93,3.53,0.45,5.45,-1.48,0.68,224
17619,2,87.21,-6.66,90.60,3.30,7.08,-0.12,0.34,3.70,3.33,3.32,3.93,3.53,0.57,3.32,-1.40,0.59,224
17641,2,85.91,-22.36,90.68,4.68,11.04,-0.18,0.42,3.78,2.08,2.12,3.93,3.53,0.65,2.10,-1.32,0.41,224
17661,2,85.59,-21.18,90.76,5.08,11.68,-0.24,0.49,3.85,2.66,2.60,3.93,3.53,0.71,2.63,-1.24,0.36,224
17681,2,85.91,-10.89,90.84,4.84,10.32,-0.30,0.61,3.97,5.07,5.12,3.93,3.54,0.84,5.09,-1.16,0.39,224
17700,2,86.97,6.70,90.92,4.13,7.75,-0.36,0.79,4.16,7.07,7.01,3.93,3.54,1.02,7.04,-1.08,0.52,224
17721,2,87.83,16.81,90.86,3.08,4.46,-0.42,1.02,4.39,7.72,7.78,3.93,3.54,1.25,7.75,-1.14,0.61,224
17739,2,87.90,13.78,90.85,2.96,4.40,-0.48,1.25,4.61,7.03,6.98,3.93,3.54,1.47,7.01,-1.15,0.63,224
17762,2,87.06,-3.15,90.93,3.79,7.36,-0.54,1.43,4.79,4.98,5.00,3.93,3.54,1.66,4.99,-1.07,0.53,224
17780,2,85.82,-20.02,91.01,4.79,10.35,-0.60,1.54,4.90,3.09,3.17,3.93,3.53,1.77,3.13,-0.99,0.36,224
17801,2,85.20,-21.50,91.09,5.80,12.73,-0.54,1.63,4.99,2.87,2.77,3.93,3.54,1.86,2.82,-0.91,0.27,224
17820,2,85.79,-6.17,91.17,5.50,11.28,-0.60,1.74,5.10,4.66,4.70,3.93,3.53,1.97,4.68,-0.83,0.34,224
17841,2,86.99,13.33,91.21,4.18,6.69,-0.66,1.92,5.29,7.05,6.95,3.93,3.53,2.15,7.00,-0.79,0.48,224
17861,2,88.31,29.31,91.13,2.90,2.79,-0.72,2.16,5.51,8.16,8.21,3.93,3.53,2.38,8.18,-0.87,0.64,224
17880,2,89.04,32.49,91.05,2.11,0.74,-0.78,2.40,5.76,7.63,7.48,3.93,3.53,2.63,7.55,-0.95,0.74,224
17901,2,88.45,17.66,90.97,2.60,3.00,-0.84,2.58,5.95,4.85,4.87,3.93,3.53,2.82,4.86,-1.03,0.68,224
17921,2,87.53,2.21,91.03,3.44,5.86,-0.90,2.68,6.05,2.13,2.16,3.93,3.53,2.91,2.15,-0.97,0.57,224
17940,2,86.80,-6.79,91.11,4.09,7.71,-0.96,2.72,6.08,0.67,0.80,3.93,3.53,2.95,0.74,-0.89,0.47,224
17962,2,87.24,2.10,91.12,3.87,6.61,-1.02,2.75,6.11,1.74,1.66,3.93,3.53,2.98,1.70,-0.87,0.52,224
17980,2,88.48,19.17,91.04,2.99,3.76,-1.08,2.84,6.19,3.84,3.72,3.93,3.54,3.06,3.78,-0.95,0.67,224
18000,2,89.76,31.97,90.97,1.60,-0.23,-1.14,2.98,6.34,5.22,5.18,3.93,3.53,3.21,5.20,-1.03,0.84,224
18021,2,90.47,32.92,90.89,0.50,-2.78,-1.20,3.14,6.49,4.84,4.88,3.93,3.53,3.36,4.86,-1.11,0.94,224
18041,2,90.06,17.41,90.81,0.83,-0.93,-1.26,3.25,6.61,2.49,2.61,3.93,3.53,3.47,2.55,-1.19,0.90,224
18061,2,88.73,-6.54,90.78,2.08,3.42,-1.32,3.26,6.62,-0.56,-0.58,3.93,3.53,3.49,-0.57,-1.22,0.74,224
18081,2,87.51,-21.72,90.86,3.26,6.95,-1.38,3.22,6.59,-1.34,-1.23,3.93,3.54,3.46,-1.29,-1.14,0.59,224
