t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
28319,2,54.45,-3.25,88.00,33.55,-0.44,20.000,36.53,50.68,-0.43,-0.17,3.95,3.55
28339,2,54.40,-2.95,88.00,33.60,-0.47,20.000,36.52,50.68,-0.31,-0.22,3.95,3.55
28359,2,54.36,-2.46,88.00,33.64,-0.55,20.000,36.52,50.67,-0.16,-0.30,3.95,3.55
28378,2,54.24,-3.09,88.00,33.76,-0.39,20.000,36.51,50.66,-0.24,-0.37,3.95,3.55
28399,2,54.14,-3.41,88.00,33.86,-0.32,20.000,36.50,50.64,-0.50,-0.45,3.95,3.55
28419,2,54.27,-1.26,88.00,33.73,-0.78,20.000,36.49,50.63,-0.47,-0.47,3.95,3.55
28440,2,54.37,0.30,88.00,33.63,-1.07,20.000,36.48,50.62,-0.15,-0.13,3.95,3.55
28458,2,54.26,-0.60,88.00,33.74,-0.82,20.000,36.47,50.62,-0.28,-0.15,3.95,3.55
28479,2,54.16,-1.14,88.00,33.84,-0.71,20.000,36.46,50.60,-0.68,-0.64,3.95,3.55
28497,2,54.32,1.29,88.00,33.72,-1.14,20.000,36.44,50.59,-0.62,-0.59,3.95,3.55
28520,2,54.37,1.69,88.00,33.63,-1.32,20.000,36.42,50.57,-0.47,-0.42,3.95,3.55
28538,2,54.38,1.03,88.00,33.62,-1.24,20.000,36.41,50.56,-0.70,-0.74,3.95,3.55
28559,2,54.39,0.44,88.00,33.61,-1.23,20.000,36.38,50.53,-0.73,-0.70,3.95,3.55
28579,2,54.40,0.22,88.00,33.60,-1.25,20.000,36.36,50.51,-0.79,-0.77,3.95,3.55
28600,2,54.31,-1.35,88.00,33.69,-1.01,20.000,36.34,50.49,-0.85,-0.70,3.95,3.55
28617,2,54.27,-2.14,88.00,33.72,-0.96,20.000,36.31,50.46,-0.75,-1.08,3.95,3.55
28640,2,54.26,-1.78,88.00,33.74,-1.04,20.000,36.28,50.43,-0.82,-0.74,3.95,3.55
28658,2,54.18,-2.17,88.00,33.82,-0.95,20.000,36.27,50.42,-0.42,-0.46,3.95,3.55
28679,2,54.09,-2.33,88.00,33.91,-0.87,20.000,36.25,50.39,-0.87,-0.96,3.95,3.55
28699,2,54.18,-0.41,88.00,33.82,-1.28,20.000,36.23,50.37,-0.67,-0.66,3.95,3.55
28719,2,54.31,1.82,88.00,33.69,-1.65,20.000,36.20,50.35,-0.73,-0.56,3.95,3.55
28739,2,54.31,1.56,88.00,33.69,-1.59,20.000,36.18,50.34,-0.59,-0.53,3.95,3.55
28758,2,54.26,0.69,88.00,33.74,-1.43,20.000,36.16,50.31,-1.02,-0.99,3.95,3.55
28779,2,54.22,-0.60,88.00,33.78,-1.29,20.000,36.13,50.28,-1.18,-1.00,3.95,3.55
28800,2,54.15,-1.79,88.00,33.85,-1.14,20.000,36.10,50.25,-1.01,-0.78,3.95,3.55
28818,2,54.13,-2.65,88.00,33.87,-1.08,20.000,36.07,50.23,-0.82,-1.02,3.95,3.55
28839,2,54.07,-3.65,88.00,33.93,-0.96,20.000,36.04,50.19,-0.79,-0.91,3.95,3.55
28859,2,53.83,-6.39,88.00,34.17,-0.44,20.000,36.03,50.17,-0.59,-0.69,3.95,3.55
28878,2,53.63,-7.67,88.00,34.37,-0.20,20.000,36.00,50.14,-0.92,-0.97,3.95,3.55
28899,2,53.52,-7.43,88.00,34.48,-0.27,20.000,35.98,50.13,-0.64,-0.57,3.95,3.55
28919,2,53.45,-6.71,88.00,34.55,-0.33,20.000,35.96,50.11,-0.37,-0.38,3.95,3.55
28939,2,53.38,-5.96,88.00,34.62,-0.40,20.000,35.95,50.11,-0.20,-0.30,3.95,3.55
28960,2,53.29,-5.67,88.00,34.71,-0.38,20.000,35.95,50.10,-0.13,-0.18,3.95,3.55
28978,2,53.07,-6.77,88.00,34.93,-0.07,20.000,35.94,50.09,-0.32,-0.41,3.95,3.55
28999,2,52.91,-6.91,88.00,35.09,0.00,20.000,35.93,50.07,-0.46,-0.47,3.95,3.55
29017,2,52.95,-4.85,88.00,35.06,-0.31,20.000,35.92,50.06,-0.33,-0.31,3.95,3.55
29040,2,52.95,-3.63,88.00,35.05,-0.54,20.000,35.92,50.06,0.01,0.01,3.95,3.55
29058,2,52.89,-3.48,88.00,35.11,-0.50,20.000,35.92,50.06,-0.03,-0.01,3.95,3.55
29079,2,52.81,-3.59,88.00,35.19,-0.45,20.000,35.91,50.06,-0.24,-0.16,3.95,3.55
29099,2,52.64,-4.64,88.00,35.36,-0.21,20.000,35.91,50.05,-0.29,-0.18,3.95,3.55
29119,2,52.50,-5.17,88.00,35.50,-0.08,20.000,35.89,50.04,-0.42,-0.36,3.95,3.55
29138,2,52.51,-3.86,88.00,35.49,-0.35,20.000,35.88,50.03,-0.32,-0.32,3.95,3.55
29159,2,52.53,-2.80,88.00,35.47,-0.52,20.000,35.87,50.03,-0.06,-0.12,3.95,3.55
29179,2,52.47,-2.98,88.00,35.53,-0.45,20.000,35.87,50.02,-0.02,-0.11,3.95,3.55
29199,2,52.36,-3.77,88.00,35.64,-0.29,20.000,35.87,50.02,-0.12,-0.24,3.95,3.55
29219,2,52.11,-5.91,88.00,35.89,0.14,20.000,35.86,50.01,-0.41,-0.37,3.95,3.55
29240,2,51.95,-6.37,88.00,36.05,0.23,20.000,35.85,49.99,-0.48,-0.53,3.95,3.55
29257,2,52.01,-4.02,88.00,36.00,-0.15,20.000,35.84,49.98,-0.11,-0.20,3.95,3.55
29280,2,52.05,-2.40,88.00,35.95,-0.46,20.000,35.84,49.98,0.09,0.02,3.95,3.55
29298,2,52.05,-1.65,88.00,35.95,-0.55,20.000,35.84,49.98,0.01,0.01,3.95,3.55
29319,2,52.03,-1.38,88.00,35.97,-0.58,20.000,35.84,49.98,-0.10,0.01,3.95,3.55
29339,2,51.96,-1.78,88.00,36.04,-0.50,20.000,35.83,49.98,-0.19,-0.19,3.94,3.55
29359,2,51.88,-2.40,88.00,36.12,-0.40,20.000,35.82,49.97,-0.29,-0.23,3.95,3.55
29378,2,51.77,-3.15,88.00,36.23,-0.26,20.000,35.81,49.96,-0.48,-0.40,3.95,3.55
29398,2,51.72,-2.96,88.00,36.28,-0.32,20.000,35.80,49.95,-0.53,-0.39,3.95,3.55
